Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2002,2,el Barri Gòtic,20,26
2002,2,el Barri Gòtic,15,27
2002,2,el Barri Gòtic,13,28
2002,2,el Barri Gòtic,6,29
2002,2,el Barri Gòtic,17,30
2002,2,el Barri Gòtic,69,31
2002,2,el Barri Gòtic,27,32
2002,2,el Barri Gòtic,20,33
2002,2,el Barri Gòtic,9,34
2002,2,el Barri Gòtic,27,35
2002,2,el Barri Gòtic,..,36
2002,2,el Barri Gòtic,52,37
2002,2,el Barri Gòtic,16,38
2002,2,el Barri Gòtic,5,39
2002,2,el Barri Gòtic,..,40
2002,2,el Barri Gòtic,..,41
2002,2,el Barri Gòtic,15,43
2002,2,el Barri Gòtic,17,44
2002,2,el Barri Gòtic,29,45
2002,2,el Barri Gòtic,33,46
2002,2,el Barri Gòtic,..,47
2002,2,el Barri Gòtic,18,48
2002,2,el Barri Gòtic,5,49
2002,2,el Barri Gòtic,18,50
2002,2,el Barri Gòtic,15,51
2002,2,el Barri Gòtic,32,52
2002,2,el Barri Gòtic,12,53
2002,2,el Barri Gòtic,5,54
2002,2,el Barri Gòtic,19,55
2002,2,el Barri Gòtic,5,56
2002,2,el Barri Gòtic,21,57
2002,2,el Barri Gòtic,5,58
2002,2,el Barri Gòtic,17,59
2002,2,el Barri Gòtic,36,60
2002,2,el Barri Gòtic,30,61
2002,2,el Barri Gòtic,10,62
2002,2,el Barri Gòtic,35,63
2002,2,el Barri Gòtic,57,64
2002,2,el Barri Gòtic,50,65
2002,2,el Barri Gòtic,22,66
2002,2,el Barri Gòtic,5,67
2002,2,el Barri Gòtic,70,68
2002,2,el Barri Gòtic,30,69
2002,2,el Barri Gòtic,49,70
2002,2,el Barri Gòtic,16,71
2002,2,el Barri Gòtic,22,72
2002,2,el Barri Gòtic,12,73
2002,3,la Barceloneta,48,1
2002,3,la Barceloneta,23,2
2002,3,la Barceloneta,423,3
2002,3,la Barceloneta,42,4
2002,3,la Barceloneta,12,5
2002,3,la Barceloneta,19,6
2002,3,la Barceloneta,14,7
2002,3,la Barceloneta,14,8
2002,3,la Barceloneta,12,9
2002,3,la Barceloneta,17,10
2002,3,la Barceloneta,66,11
2002,3,la Barceloneta,16,13
2002,3,la Barceloneta,..,15
2002,3,la Barceloneta,9,16
2002,3,la Barceloneta,10,17
2002,3,la Barceloneta,8,18
2002,3,la Barceloneta,7,19
2002,3,la Barceloneta,..,21
2002,3,la Barceloneta,..,22
2002,3,la Barceloneta,..,26
2002,3,la Barceloneta,7,27
2002,3,la Barceloneta,..,28
2002,3,la Barceloneta,..,29
2002,3,la Barceloneta,..,30
2002,3,la Barceloneta,7,31
2002,3,la Barceloneta,16,32
2002,3,la Barceloneta,7,33
2002,3,la Barceloneta,9,35
2002,3,la Barceloneta,..,37
2002,3,la Barceloneta,..,39
2002,3,la Barceloneta,..,40
2002,3,la Barceloneta,..,43
2002,3,la Barceloneta,..,44
2002,3,la Barceloneta,6,45
2002,3,la Barceloneta,..,46
2002,3,la Barceloneta,..,49
2002,3,la Barceloneta,..,51
2002,3,la Barceloneta,5,52
2002,3,la Barceloneta,8,53
2002,3,la Barceloneta,5,55
2002,3,la Barceloneta,..,56
2002,3,la Barceloneta,..,57
2002,3,la Barceloneta,..,58
2002,3,la Barceloneta,..,59
2002,3,la Barceloneta,19,60
2002,3,la Barceloneta,7,61
2002,3,la Barceloneta,6,62
2002,3,la Barceloneta,..,63
2002,3,la Barceloneta,13,64
2002,3,la Barceloneta,11,65
2002,3,la Barceloneta,16,66
2002,3,la Barceloneta,..,67
2002,3,la Barceloneta,39,68
2002,3,la Barceloneta,12,69
2002,3,la Barceloneta,32,70
2002,3,la Barceloneta,5,71
2002,3,la Barceloneta,9,72
2002,3,la Barceloneta,10,73
2002,4,"Sant Pere, Santa Caterina i la Ribera",140,1
2002,4,"Sant Pere, Santa Caterina i la Ribera",91,2
2002,4,"Sant Pere, Santa Caterina i la Ribera",64,3
2002,4,"Sant Pere, Santa Caterina i la Ribera",406,4
2002,4,"Sant Pere, Santa Caterina i la Ribera",71,5
2002,4,"Sant Pere, Santa Caterina i la Ribera",32,6
2002,4,"Sant Pere, Santa Caterina i la Ribera",53,7
2002,4,"Sant Pere, Santa Caterina i la Ribera",30,8
2002,4,"Sant Pere, Santa Caterina i la Ribera",39,9
2002,4,"Sant Pere, Santa Caterina i la Ribera",43,10
2002,4,"Sant Pere, Santa Caterina i la Ribera",50,11
2002,4,"Sant Pere, Santa Caterina i la Ribera",7,13
2002,4,"Sant Pere, Santa Caterina i la Ribera",5,14
2002,4,"Sant Pere, Santa Caterina i la Ribera",15,15
2002,4,"Sant Pere, Santa Caterina i la Ribera",7,16
2002,4,"Sant Pere, Santa Caterina i la Ribera",20,17
2002,4,"Sant Pere, Santa Caterina i la Ribera",18,18
2002,4,"Sant Pere, Santa Caterina i la Ribera",8,19
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,20
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,22
2002,4,"Sant Pere, Santa Caterina i la Ribera",8,23
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,24
2002,4,"Sant Pere, Santa Caterina i la Ribera",6,25
2002,4,"Sant Pere, Santa Caterina i la Ribera",13,26
2002,4,"Sant Pere, Santa Caterina i la Ribera",5,27
2002,4,"Sant Pere, Santa Caterina i la Ribera",8,28
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,29
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,30
2002,4,"Sant Pere, Santa Caterina i la Ribera",39,31
2002,4,"Sant Pere, Santa Caterina i la Ribera",25,32
2002,4,"Sant Pere, Santa Caterina i la Ribera",9,33
2002,4,"Sant Pere, Santa Caterina i la Ribera",6,34
2002,4,"Sant Pere, Santa Caterina i la Ribera",27,35
2002,4,"Sant Pere, Santa Caterina i la Ribera",5,36
2002,4,"Sant Pere, Santa Caterina i la Ribera",20,37
2002,4,"Sant Pere, Santa Caterina i la Ribera",8,38
2002,4,"Sant Pere, Santa Caterina i la Ribera",6,39
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,40
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,41
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,43
2002,4,"Sant Pere, Santa Caterina i la Ribera",12,44
2002,4,"Sant Pere, Santa Caterina i la Ribera",9,45
2002,4,"Sant Pere, Santa Caterina i la Ribera",10,46
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,48
2002,4,"Sant Pere, Santa Caterina i la Ribera",11,50
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,51
2002,4,"Sant Pere, Santa Caterina i la Ribera",7,52
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,53
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,54
2002,4,"Sant Pere, Santa Caterina i la Ribera",12,55
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,56
2002,4,"Sant Pere, Santa Caterina i la Ribera",18,57
2002,4,"Sant Pere, Santa Caterina i la Ribera",..,59
2002,4,"Sant Pere, Santa Caterina i la Ribera",12,60
2002,4,"Sant Pere, Santa Caterina i la Ribera",11,61
2002,4,"Sant Pere, Santa Caterina i la Ribera",5,62
2002,4,"Sant Pere, Santa Caterina i la Ribera",12,63
2002,4,"Sant Pere, Santa Caterina i la Ribera",29,64
2002,4,"Sant Pere, Santa Caterina i la Ribera",18,65
2002,4,"Sant Pere, Santa Caterina i la Ribera",56,66
2002,4,"Sant Pere, Santa Caterina i la Ribera",16,67
2002,4,"Sant Pere, Santa Caterina i la Ribera",39,68
2002,4,"Sant Pere, Santa Caterina i la Ribera",9,69
2002,4,"Sant Pere, Santa Caterina i la Ribera",19,70
2002,4,"Sant Pere, Santa Caterina i la Ribera",18,71
2002,4,"Sant Pere, Santa Caterina i la Ribera",23,72
2002,4,"Sant Pere, Santa Caterina i la Ribera",19,73
2002,5,el Fort Pienc,31,1
2002,5,el Fort Pienc,21,2
2002,5,el Fort Pienc,12,3
2002,5,el Fort Pienc,22,4
2002,5,el Fort Pienc,333,5
2002,5,el Fort Pienc,81,6
2002,5,el Fort Pienc,72,7
2002,5,el Fort Pienc,9,8
2002,5,el Fort Pienc,44,9
2002,5,el Fort Pienc,16,10
2002,5,el Fort Pienc,36,11
2002,5,el Fort Pienc,8,13
2002,5,el Fort Pienc,7,14
2002,5,el Fort Pienc,7,15
2002,5,el Fort Pienc,6,16
2002,5,el Fort Pienc,10,17
2002,5,el Fort Pienc,12,18
2002,5,el Fort Pienc,20,19
2002,5,el Fort Pienc,..,20
2002,5,el Fort Pienc,..,21
2002,5,el Fort Pienc,8,23
2002,5,el Fort Pienc,6,24
2002,5,el Fort Pienc,6,25
2002,5,el Fort Pienc,19,26
2002,5,el Fort Pienc,21,27
2002,5,el Fort Pienc,11,28
2002,5,el Fort Pienc,6,29
2002,5,el Fort Pienc,9,30
2002,5,el Fort Pienc,32,31
2002,5,el Fort Pienc,16,32
2002,5,el Fort Pienc,9,33
2002,5,el Fort Pienc,14,34
2002,5,el Fort Pienc,18,35
2002,5,el Fort Pienc,..,36
2002,5,el Fort Pienc,11,37
2002,5,el Fort Pienc,12,38
2002,5,el Fort Pienc,..,39
2002,5,el Fort Pienc,..,40
2002,5,el Fort Pienc,..,41
2002,5,el Fort Pienc,5,43
2002,5,el Fort Pienc,12,44
2002,5,el Fort Pienc,..,45
2002,5,el Fort Pienc,8,46
2002,5,el Fort Pienc,..,48
2002,5,el Fort Pienc,..,50
2002,5,el Fort Pienc,..,51
2002,5,el Fort Pienc,..,52
2002,5,el Fort Pienc,..,53
2002,5,el Fort Pienc,9,55
2002,5,el Fort Pienc,..,57
2002,5,el Fort Pienc,8,59
2002,5,el Fort Pienc,18,60
2002,5,el Fort Pienc,9,61
2002,5,el Fort Pienc,..,62
2002,5,el Fort Pienc,17,63
2002,5,el Fort Pienc,33,64
2002,5,el Fort Pienc,42,65
2002,5,el Fort Pienc,34,66
2002,5,el Fort Pienc,21,67
2002,5,el Fort Pienc,37,68
2002,5,el Fort Pienc,19,69
2002,5,el Fort Pienc,..,70
2002,5,el Fort Pienc,15,71
2002,5,el Fort Pienc,8,72
2002,5,el Fort Pienc,18,73
2002,6,la Sagrada Família,43,1
2002,6,la Sagrada Família,20,2
2002,6,la Sagrada Família,26,3
2002,6,la Sagrada Família,33,4
2002,6,la Sagrada Família,92,5
2002,6,la Sagrada Família,590,6
2002,6,la Sagrada Família,112,7
2002,6,la Sagrada Família,27,8
2002,6,la Sagrada Família,43,9
2002,6,la Sagrada Família,38,10
2002,6,la Sagrada Família,35,11
2002,6,la Sagrada Família,20,13
2002,6,la Sagrada Família,8,14
2002,6,la Sagrada Família,15,15
2002,6,la Sagrada Família,13,16
2002,6,la Sagrada Família,17,17
2002,6,la Sagrada Família,22,18
2002,6,la Sagrada Família,23,19
2002,6,la Sagrada Família,21,20
2002,6,la Sagrada Família,..,22
2002,6,la Sagrada Família,17,23
2002,6,la Sagrada Família,7,24
2002,6,la Sagrada Família,12,25
2002,6,la Sagrada Família,22,26
2002,6,la Sagrada Família,22,27
2002,6,la Sagrada Família,15,28
2002,6,la Sagrada Família,..,29
2002,6,la Sagrada Família,23,30
2002,6,la Sagrada Família,61,31
2002,6,la Sagrada Família,109,32
2002,6,la Sagrada Família,70,33
2002,6,la Sagrada Família,12,34
2002,6,la Sagrada Família,61,35
2002,6,la Sagrada Família,12,36
2002,6,la Sagrada Família,21,37
2002,6,la Sagrada Família,8,38
2002,6,la Sagrada Família,..,39
2002,6,la Sagrada Família,8,40
2002,6,la Sagrada Família,29,43
2002,6,la Sagrada Família,23,44
2002,6,la Sagrada Família,14,45
2002,6,la Sagrada Família,29,46
2002,6,la Sagrada Família,..,47
2002,6,la Sagrada Família,..,48
2002,6,la Sagrada Família,..,49
2002,6,la Sagrada Família,..,50
2002,6,la Sagrada Família,6,51
2002,6,la Sagrada Família,23,52
2002,6,la Sagrada Família,11,53
2002,6,la Sagrada Família,8,55
2002,6,la Sagrada Família,5,57
2002,6,la Sagrada Família,18,59
2002,6,la Sagrada Família,36,60
2002,6,la Sagrada Família,25,61
2002,6,la Sagrada Família,17,62
2002,6,la Sagrada Família,27,63
2002,6,la Sagrada Família,160,64
2002,6,la Sagrada Família,56,65
2002,6,la Sagrada Família,26,66
2002,6,la Sagrada Família,7,67
2002,6,la Sagrada Família,50,68
2002,6,la Sagrada Família,31,69
2002,6,la Sagrada Família,18,70
2002,6,la Sagrada Família,25,71
2002,6,la Sagrada Família,23,72
2002,6,la Sagrada Família,19,73
2002,7,la Dreta de l'Eixample,43,1
2002,7,la Dreta de l'Eixample,37,2
2002,7,la Dreta de l'Eixample,13,3
2002,7,la Dreta de l'Eixample,76,4
2002,7,la Dreta de l'Eixample,141,5
2002,7,la Dreta de l'Eixample,106,6
2002,7,la Dreta de l'Eixample,354,7
2002,7,la Dreta de l'Eixample,60,8
2002,7,la Dreta de l'Eixample,58,9
2002,7,la Dreta de l'Eixample,35,10
2002,7,la Dreta de l'Eixample,24,11
2002,7,la Dreta de l'Eixample,10,13
2002,7,la Dreta de l'Eixample,..,14
2002,7,la Dreta de l'Eixample,14,15
2002,7,la Dreta de l'Eixample,9,16
2002,7,la Dreta de l'Eixample,10,17
2002,7,la Dreta de l'Eixample,42,18
2002,7,la Dreta de l'Eixample,24,19
2002,7,la Dreta de l'Eixample,19,20
2002,7,la Dreta de l'Eixample,12,21
2002,7,la Dreta de l'Eixample,10,22
2002,7,la Dreta de l'Eixample,20,23
2002,7,la Dreta de l'Eixample,17,24
2002,7,la Dreta de l'Eixample,17,25
2002,7,la Dreta de l'Eixample,56,26
2002,7,la Dreta de l'Eixample,30,27
2002,7,la Dreta de l'Eixample,13,28
2002,7,la Dreta de l'Eixample,..,29
2002,7,la Dreta de l'Eixample,8,30
2002,7,la Dreta de l'Eixample,89,31
2002,7,la Dreta de l'Eixample,67,32
2002,7,la Dreta de l'Eixample,26,33
2002,7,la Dreta de l'Eixample,..,34
2002,7,la Dreta de l'Eixample,22,35
2002,7,la Dreta de l'Eixample,..,36
2002,7,la Dreta de l'Eixample,17,37
2002,7,la Dreta de l'Eixample,..,38
2002,7,la Dreta de l'Eixample,5,39
2002,7,la Dreta de l'Eixample,..,40
2002,7,la Dreta de l'Eixample,..,41
2002,7,la Dreta de l'Eixample,6,43
2002,7,la Dreta de l'Eixample,14,44
2002,7,la Dreta de l'Eixample,..,45
2002,7,la Dreta de l'Eixample,7,46
2002,7,la Dreta de l'Eixample,9,48
2002,7,la Dreta de l'Eixample,6,50
2002,7,la Dreta de l'Eixample,15,51
2002,7,la Dreta de l'Eixample,6,52
2002,7,la Dreta de l'Eixample,..,53
2002,7,la Dreta de l'Eixample,..,56
2002,7,la Dreta de l'Eixample,7,57
2002,7,la Dreta de l'Eixample,..,59
2002,7,la Dreta de l'Eixample,24,60
2002,7,la Dreta de l'Eixample,14,61
2002,7,la Dreta de l'Eixample,8,62
2002,7,la Dreta de l'Eixample,16,63
2002,7,la Dreta de l'Eixample,33,64
2002,7,la Dreta de l'Eixample,36,65
2002,7,la Dreta de l'Eixample,13,66
2002,7,la Dreta de l'Eixample,15,67
2002,7,la Dreta de l'Eixample,39,68
2002,7,la Dreta de l'Eixample,12,69
2002,7,la Dreta de l'Eixample,..,70
2002,7,la Dreta de l'Eixample,12,71
2002,7,la Dreta de l'Eixample,11,72
2002,7,la Dreta de l'Eixample,11,73
2002,8,l'Antiga Esquerra de l'Eixample,64,1
2002,8,l'Antiga Esquerra de l'Eixample,28,2
2002,8,l'Antiga Esquerra de l'Eixample,16,3
2002,8,l'Antiga Esquerra de l'Eixample,39,4
2002,8,l'Antiga Esquerra de l'Eixample,27,5
2002,8,l'Antiga Esquerra de l'Eixample,56,6
2002,8,l'Antiga Esquerra de l'Eixample,95,7
2002,8,l'Antiga Esquerra de l'Eixample,379,8
2002,8,l'Antiga Esquerra de l'Eixample,196,9
2002,8,l'Antiga Esquerra de l'Eixample,46,10
2002,8,l'Antiga Esquerra de l'Eixample,55,11
2002,8,l'Antiga Esquerra de l'Eixample,8,13
2002,8,l'Antiga Esquerra de l'Eixample,14,14
2002,8,l'Antiga Esquerra de l'Eixample,18,15
2002,8,l'Antiga Esquerra de l'Eixample,10,16
2002,8,l'Antiga Esquerra de l'Eixample,16,17
2002,8,l'Antiga Esquerra de l'Eixample,48,18
2002,8,l'Antiga Esquerra de l'Eixample,53,19
2002,8,l'Antiga Esquerra de l'Eixample,20,20
2002,8,l'Antiga Esquerra de l'Eixample,15,21
2002,8,l'Antiga Esquerra de l'Eixample,11,22
2002,8,l'Antiga Esquerra de l'Eixample,30,23
2002,8,l'Antiga Esquerra de l'Eixample,24,24
2002,8,l'Antiga Esquerra de l'Eixample,45,25
2002,8,l'Antiga Esquerra de l'Eixample,89,26
2002,8,l'Antiga Esquerra de l'Eixample,26,27
2002,8,l'Antiga Esquerra de l'Eixample,15,28
2002,8,l'Antiga Esquerra de l'Eixample,8,29
2002,8,l'Antiga Esquerra de l'Eixample,10,30
2002,8,l'Antiga Esquerra de l'Eixample,48,31
2002,8,l'Antiga Esquerra de l'Eixample,37,32
2002,8,l'Antiga Esquerra de l'Eixample,29,33
2002,8,l'Antiga Esquerra de l'Eixample,6,34
2002,8,l'Antiga Esquerra de l'Eixample,24,35
2002,8,l'Antiga Esquerra de l'Eixample,..,36
2002,8,l'Antiga Esquerra de l'Eixample,9,37
2002,8,l'Antiga Esquerra de l'Eixample,8,38
2002,8,l'Antiga Esquerra de l'Eixample,..,39
2002,8,l'Antiga Esquerra de l'Eixample,6,40
2002,8,l'Antiga Esquerra de l'Eixample,..,41
2002,8,l'Antiga Esquerra de l'Eixample,16,43
2002,8,l'Antiga Esquerra de l'Eixample,8,44
2002,8,l'Antiga Esquerra de l'Eixample,..,45
2002,8,l'Antiga Esquerra de l'Eixample,10,46
2002,8,l'Antiga Esquerra de l'Eixample,10,48
2002,8,l'Antiga Esquerra de l'Eixample,..,49
2002,8,l'Antiga Esquerra de l'Eixample,7,50
2002,8,l'Antiga Esquerra de l'Eixample,11,51
2002,8,l'Antiga Esquerra de l'Eixample,20,52
2002,8,l'Antiga Esquerra de l'Eixample,..,53
2002,8,l'Antiga Esquerra de l'Eixample,11,55
2002,8,l'Antiga Esquerra de l'Eixample,..,56
2002,8,l'Antiga Esquerra de l'Eixample,..,58
2002,8,l'Antiga Esquerra de l'Eixample,..,59
2002,8,l'Antiga Esquerra de l'Eixample,27,60
2002,8,l'Antiga Esquerra de l'Eixample,8,61
2002,8,l'Antiga Esquerra de l'Eixample,8,62
2002,8,l'Antiga Esquerra de l'Eixample,15,63
2002,8,l'Antiga Esquerra de l'Eixample,39,64
2002,8,l'Antiga Esquerra de l'Eixample,9,65
2002,8,l'Antiga Esquerra de l'Eixample,7,66
2002,8,l'Antiga Esquerra de l'Eixample,..,67
2002,8,l'Antiga Esquerra de l'Eixample,11,68
2002,8,l'Antiga Esquerra de l'Eixample,30,69
2002,8,l'Antiga Esquerra de l'Eixample,5,70
2002,8,l'Antiga Esquerra de l'Eixample,7,71
2002,8,l'Antiga Esquerra de l'Eixample,12,72
2002,8,l'Antiga Esquerra de l'Eixample,..,73
2002,9,la Nova Esquerra de l'Eixample,70,1
2002,9,la Nova Esquerra de l'Eixample,31,2
2002,9,la Nova Esquerra de l'Eixample,17,3
2002,9,la Nova Esquerra de l'Eixample,27,4
2002,9,la Nova Esquerra de l'Eixample,47,5
2002,9,la Nova Esquerra de l'Eixample,45,6
2002,9,la Nova Esquerra de l'Eixample,64,7
2002,9,la Nova Esquerra de l'Eixample,147,8
2002,9,la Nova Esquerra de l'Eixample,629,9
2002,9,la Nova Esquerra de l'Eixample,128,10
2002,9,la Nova Esquerra de l'Eixample,104,11
2002,9,la Nova Esquerra de l'Eixample,34,13
2002,9,la Nova Esquerra de l'Eixample,23,14
2002,9,la Nova Esquerra de l'Eixample,73,15
2002,9,la Nova Esquerra de l'Eixample,22,16
2002,9,la Nova Esquerra de l'Eixample,26,17
2002,9,la Nova Esquerra de l'Eixample,106,18
2002,9,la Nova Esquerra de l'Eixample,107,19
2002,9,la Nova Esquerra de l'Eixample,41,20
2002,9,la Nova Esquerra de l'Eixample,9,21
2002,9,la Nova Esquerra de l'Eixample,10,22
2002,9,la Nova Esquerra de l'Eixample,27,23
2002,9,la Nova Esquerra de l'Eixample,28,24
2002,9,la Nova Esquerra de l'Eixample,13,25
2002,9,la Nova Esquerra de l'Eixample,74,26
2002,9,la Nova Esquerra de l'Eixample,25,27
2002,9,la Nova Esquerra de l'Eixample,18,28
2002,9,la Nova Esquerra de l'Eixample,..,29
2002,9,la Nova Esquerra de l'Eixample,9,30
2002,9,la Nova Esquerra de l'Eixample,62,31
2002,9,la Nova Esquerra de l'Eixample,36,32
2002,9,la Nova Esquerra de l'Eixample,23,33
2002,9,la Nova Esquerra de l'Eixample,..,34
2002,9,la Nova Esquerra de l'Eixample,19,35
2002,9,la Nova Esquerra de l'Eixample,5,36
2002,9,la Nova Esquerra de l'Eixample,21,37
2002,9,la Nova Esquerra de l'Eixample,..,38
2002,9,la Nova Esquerra de l'Eixample,12,39
2002,9,la Nova Esquerra de l'Eixample,..,40
2002,9,la Nova Esquerra de l'Eixample,..,41
2002,9,la Nova Esquerra de l'Eixample,6,43
2002,9,la Nova Esquerra de l'Eixample,18,44
2002,9,la Nova Esquerra de l'Eixample,..,45
2002,9,la Nova Esquerra de l'Eixample,..,48
2002,9,la Nova Esquerra de l'Eixample,..,50
2002,9,la Nova Esquerra de l'Eixample,7,51
2002,9,la Nova Esquerra de l'Eixample,6,52
2002,9,la Nova Esquerra de l'Eixample,..,53
2002,9,la Nova Esquerra de l'Eixample,9,55
2002,9,la Nova Esquerra de l'Eixample,..,56
2002,9,la Nova Esquerra de l'Eixample,..,57
2002,9,la Nova Esquerra de l'Eixample,5,59
2002,9,la Nova Esquerra de l'Eixample,21,60
2002,9,la Nova Esquerra de l'Eixample,18,61
2002,9,la Nova Esquerra de l'Eixample,..,62
2002,9,la Nova Esquerra de l'Eixample,11,63
2002,9,la Nova Esquerra de l'Eixample,47,64
2002,9,la Nova Esquerra de l'Eixample,19,65
2002,9,la Nova Esquerra de l'Eixample,9,66
2002,9,la Nova Esquerra de l'Eixample,7,67
2002,9,la Nova Esquerra de l'Eixample,37,68
2002,9,la Nova Esquerra de l'Eixample,18,69
2002,9,la Nova Esquerra de l'Eixample,10,70
2002,9,la Nova Esquerra de l'Eixample,7,71
2002,9,la Nova Esquerra de l'Eixample,9,72
2002,9,la Nova Esquerra de l'Eixample,15,73
2002,10,Sant Antoni,110,1
2002,10,Sant Antoni,27,2
2002,10,Sant Antoni,16,3
2002,10,Sant Antoni,37,4
2002,10,Sant Antoni,25,5
2002,10,Sant Antoni,42,6
2002,10,Sant Antoni,38,7
2002,10,Sant Antoni,56,8
2002,10,Sant Antoni,149,9
2002,10,Sant Antoni,393,10
2002,10,Sant Antoni,174,11
2002,10,Sant Antoni,53,13
2002,10,Sant Antoni,28,14
2002,10,Sant Antoni,25,15
2002,10,Sant Antoni,15,16
2002,10,Sant Antoni,29,17
2002,10,Sant Antoni,27,18
2002,10,Sant Antoni,22,19
2002,10,Sant Antoni,14,20
2002,10,Sant Antoni,5,21
2002,10,Sant Antoni,8,22
2002,10,Sant Antoni,7,23
2002,10,Sant Antoni,13,24
2002,10,Sant Antoni,8,25
2002,10,Sant Antoni,20,26
2002,10,Sant Antoni,9,27
2002,10,Sant Antoni,10,28
2002,10,Sant Antoni,..,29
2002,10,Sant Antoni,10,30
2002,10,Sant Antoni,34,31
2002,10,Sant Antoni,19,32
2002,10,Sant Antoni,12,33
2002,10,Sant Antoni,7,34
2002,10,Sant Antoni,9,35
2002,10,Sant Antoni,5,36
2002,10,Sant Antoni,10,37
2002,10,Sant Antoni,..,38
2002,10,Sant Antoni,..,39
2002,10,Sant Antoni,..,40
2002,10,Sant Antoni,..,41
2002,10,Sant Antoni,8,43
2002,10,Sant Antoni,6,44
2002,10,Sant Antoni,14,45
2002,10,Sant Antoni,..,46
2002,10,Sant Antoni,6,48
2002,10,Sant Antoni,..,49
2002,10,Sant Antoni,..,50
2002,10,Sant Antoni,..,51
2002,10,Sant Antoni,..,52
2002,10,Sant Antoni,..,53
2002,10,Sant Antoni,6,55
2002,10,Sant Antoni,8,57
2002,10,Sant Antoni,..,59
2002,10,Sant Antoni,27,60
2002,10,Sant Antoni,9,61
2002,10,Sant Antoni,5,62
2002,10,Sant Antoni,8,63
2002,10,Sant Antoni,15,64
2002,10,Sant Antoni,18,65
2002,10,Sant Antoni,16,66
2002,10,Sant Antoni,..,67
2002,10,Sant Antoni,24,68
2002,10,Sant Antoni,8,69
