Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2001,2,el Barri Gòtic,22,44
2001,2,el Barri Gòtic,10,45
2001,2,el Barri Gòtic,13,46
2001,2,el Barri Gòtic,8,48
2001,2,el Barri Gòtic,..,49
2001,2,el Barri Gòtic,9,50
2001,2,el Barri Gòtic,..,51
2001,2,el Barri Gòtic,13,52
2001,2,el Barri Gòtic,..,53
2001,2,el Barri Gòtic,..,54
2001,2,el Barri Gòtic,14,55
2001,2,el Barri Gòtic,..,56
2001,2,el Barri Gòtic,9,57
2001,2,el Barri Gòtic,5,59
2001,2,el Barri Gòtic,24,60
2001,2,el Barri Gòtic,33,61
2001,2,el Barri Gòtic,7,62
2001,2,el Barri Gòtic,37,63
2001,2,el Barri Gòtic,40,64
2001,2,el Barri Gòtic,38,65
2001,2,el Barri Gòtic,26,66
2001,2,el Barri Gòtic,5,67
2001,2,el Barri Gòtic,59,68
2001,2,el Barri Gòtic,6,69
2001,2,el Barri Gòtic,31,70
2001,2,el Barri Gòtic,24,71
2001,2,el Barri Gòtic,10,72
2001,2,el Barri Gòtic,15,73
2001,3,la Barceloneta,71,1
2001,3,la Barceloneta,17,2
2001,3,la Barceloneta,515,3
2001,3,la Barceloneta,31,4
2001,3,la Barceloneta,19,5
2001,3,la Barceloneta,15,6
2001,3,la Barceloneta,18,7
2001,3,la Barceloneta,7,8
2001,3,la Barceloneta,12,9
2001,3,la Barceloneta,11,10
2001,3,la Barceloneta,40,11
2001,3,la Barceloneta,13,13
2001,3,la Barceloneta,..,14
2001,3,la Barceloneta,..,15
2001,3,la Barceloneta,..,16
2001,3,la Barceloneta,7,17
2001,3,la Barceloneta,12,18
2001,3,la Barceloneta,6,19
2001,3,la Barceloneta,5,20
2001,3,la Barceloneta,..,21
2001,3,la Barceloneta,5,23
2001,3,la Barceloneta,..,25
2001,3,la Barceloneta,6,26
2001,3,la Barceloneta,6,27
2001,3,la Barceloneta,..,28
2001,3,la Barceloneta,..,29
2001,3,la Barceloneta,..,30
2001,3,la Barceloneta,13,31
2001,3,la Barceloneta,13,32
2001,3,la Barceloneta,5,33
2001,3,la Barceloneta,8,35
2001,3,la Barceloneta,..,36
2001,3,la Barceloneta,19,37
2001,3,la Barceloneta,5,38
2001,3,la Barceloneta,..,39
2001,3,la Barceloneta,..,40
2001,3,la Barceloneta,8,43
2001,3,la Barceloneta,9,44
2001,3,la Barceloneta,7,45
2001,3,la Barceloneta,9,46
2001,3,la Barceloneta,..,48
2001,3,la Barceloneta,..,50
2001,3,la Barceloneta,..,51
2001,3,la Barceloneta,9,52
2001,3,la Barceloneta,..,53
2001,3,la Barceloneta,..,54
2001,3,la Barceloneta,6,55
2001,3,la Barceloneta,..,57
2001,3,la Barceloneta,6,59
2001,3,la Barceloneta,9,60
2001,3,la Barceloneta,6,61
2001,3,la Barceloneta,..,62
2001,3,la Barceloneta,6,63
2001,3,la Barceloneta,15,64
2001,3,la Barceloneta,..,65
2001,3,la Barceloneta,9,66
2001,3,la Barceloneta,..,67
2001,3,la Barceloneta,33,68
2001,3,la Barceloneta,9,69
2001,3,la Barceloneta,19,70
2001,3,la Barceloneta,28,71
2001,3,la Barceloneta,..,72
2001,3,la Barceloneta,15,73
2001,4,"Sant Pere, Santa Caterina i la Ribera",120,1
2001,4,"Sant Pere, Santa Caterina i la Ribera",113,2
2001,4,"Sant Pere, Santa Caterina i la Ribera",54,3
2001,4,"Sant Pere, Santa Caterina i la Ribera",574,4
2001,4,"Sant Pere, Santa Caterina i la Ribera",43,5
2001,4,"Sant Pere, Santa Caterina i la Ribera",27,6
2001,4,"Sant Pere, Santa Caterina i la Ribera",58,7
2001,4,"Sant Pere, Santa Caterina i la Ribera",34,8
2001,4,"Sant Pere, Santa Caterina i la Ribera",32,9
2001,4,"Sant Pere, Santa Caterina i la Ribera",41,10
2001,4,"Sant Pere, Santa Caterina i la Ribera",76,11
2001,4,"Sant Pere, Santa Caterina i la Ribera",9,13
2001,4,"Sant Pere, Santa Caterina i la Ribera",7,14
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,15
2001,4,"Sant Pere, Santa Caterina i la Ribera",14,16
2001,4,"Sant Pere, Santa Caterina i la Ribera",10,17
2001,4,"Sant Pere, Santa Caterina i la Ribera",30,18
2001,4,"Sant Pere, Santa Caterina i la Ribera",10,19
2001,4,"Sant Pere, Santa Caterina i la Ribera",8,20
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,21
2001,4,"Sant Pere, Santa Caterina i la Ribera",5,22
2001,4,"Sant Pere, Santa Caterina i la Ribera",8,23
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,24
2001,4,"Sant Pere, Santa Caterina i la Ribera",8,25
2001,4,"Sant Pere, Santa Caterina i la Ribera",22,26
2001,4,"Sant Pere, Santa Caterina i la Ribera",16,27
2001,4,"Sant Pere, Santa Caterina i la Ribera",6,28
2001,4,"Sant Pere, Santa Caterina i la Ribera",5,29
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,30
2001,4,"Sant Pere, Santa Caterina i la Ribera",41,31
2001,4,"Sant Pere, Santa Caterina i la Ribera",14,32
2001,4,"Sant Pere, Santa Caterina i la Ribera",10,33
2001,4,"Sant Pere, Santa Caterina i la Ribera",6,34
2001,4,"Sant Pere, Santa Caterina i la Ribera",19,35
2001,4,"Sant Pere, Santa Caterina i la Ribera",7,36
2001,4,"Sant Pere, Santa Caterina i la Ribera",16,37
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,38
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,39
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,40
2001,4,"Sant Pere, Santa Caterina i la Ribera",10,43
2001,4,"Sant Pere, Santa Caterina i la Ribera",7,44
2001,4,"Sant Pere, Santa Caterina i la Ribera",9,45
2001,4,"Sant Pere, Santa Caterina i la Ribera",5,46
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,48
2001,4,"Sant Pere, Santa Caterina i la Ribera",7,50
2001,4,"Sant Pere, Santa Caterina i la Ribera",5,51
2001,4,"Sant Pere, Santa Caterina i la Ribera",5,52
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,53
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,54
2001,4,"Sant Pere, Santa Caterina i la Ribera",9,55
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,57
2001,4,"Sant Pere, Santa Caterina i la Ribera",..,59
2001,4,"Sant Pere, Santa Caterina i la Ribera",19,60
2001,4,"Sant Pere, Santa Caterina i la Ribera",10,61
2001,4,"Sant Pere, Santa Caterina i la Ribera",8,62
2001,4,"Sant Pere, Santa Caterina i la Ribera",9,63
2001,4,"Sant Pere, Santa Caterina i la Ribera",27,64
2001,4,"Sant Pere, Santa Caterina i la Ribera",18,65
2001,4,"Sant Pere, Santa Caterina i la Ribera",20,66
2001,4,"Sant Pere, Santa Caterina i la Ribera",9,67
2001,4,"Sant Pere, Santa Caterina i la Ribera",47,68
2001,4,"Sant Pere, Santa Caterina i la Ribera",15,69
2001,4,"Sant Pere, Santa Caterina i la Ribera",16,70
2001,4,"Sant Pere, Santa Caterina i la Ribera",22,71
2001,4,"Sant Pere, Santa Caterina i la Ribera",10,72
2001,4,"Sant Pere, Santa Caterina i la Ribera",9,73
2001,5,el Fort Pienc,20,1
2001,5,el Fort Pienc,19,2
2001,5,el Fort Pienc,7,3
2001,5,el Fort Pienc,25,4
2001,5,el Fort Pienc,417,5
2001,5,el Fort Pienc,79,6
2001,5,el Fort Pienc,107,7
2001,5,el Fort Pienc,38,8
2001,5,el Fort Pienc,43,9
2001,5,el Fort Pienc,17,10
2001,5,el Fort Pienc,31,11
2001,5,el Fort Pienc,11,13
2001,5,el Fort Pienc,..,14
2001,5,el Fort Pienc,..,15
2001,5,el Fort Pienc,..,17
2001,5,el Fort Pienc,23,18
2001,5,el Fort Pienc,15,19
2001,5,el Fort Pienc,..,20
2001,5,el Fort Pienc,..,21
2001,5,el Fort Pienc,..,22
2001,5,el Fort Pienc,..,23
2001,5,el Fort Pienc,6,24
2001,5,el Fort Pienc,15,25
2001,5,el Fort Pienc,34,26
2001,5,el Fort Pienc,16,27
2001,5,el Fort Pienc,..,28
2001,5,el Fort Pienc,..,29
2001,5,el Fort Pienc,..,30
2001,5,el Fort Pienc,21,31
2001,5,el Fort Pienc,35,32
2001,5,el Fort Pienc,15,33
2001,5,el Fort Pienc,7,34
2001,5,el Fort Pienc,25,35
2001,5,el Fort Pienc,..,36
2001,5,el Fort Pienc,7,37
2001,5,el Fort Pienc,..,38
2001,5,el Fort Pienc,5,40
2001,5,el Fort Pienc,..,43
2001,5,el Fort Pienc,7,44
2001,5,el Fort Pienc,5,45
2001,5,el Fort Pienc,9,46
2001,5,el Fort Pienc,..,47
2001,5,el Fort Pienc,12,48
2001,5,el Fort Pienc,..,49
2001,5,el Fort Pienc,..,50
2001,5,el Fort Pienc,6,51
2001,5,el Fort Pienc,9,52
2001,5,el Fort Pienc,6,55
2001,5,el Fort Pienc,..,57
2001,5,el Fort Pienc,23,60
2001,5,el Fort Pienc,15,61
2001,5,el Fort Pienc,10,62
2001,5,el Fort Pienc,..,63
2001,5,el Fort Pienc,33,64
2001,5,el Fort Pienc,34,65
2001,5,el Fort Pienc,44,66
2001,5,el Fort Pienc,18,67
2001,5,el Fort Pienc,22,68
2001,5,el Fort Pienc,24,69
2001,5,el Fort Pienc,6,70
2001,5,el Fort Pienc,19,71
2001,5,el Fort Pienc,14,72
2001,5,el Fort Pienc,16,73
2001,6,la Sagrada Família,46,1
2001,6,la Sagrada Família,23,2
2001,6,la Sagrada Família,13,3
2001,6,la Sagrada Família,17,4
2001,6,la Sagrada Família,91,5
2001,6,la Sagrada Família,754,6
2001,6,la Sagrada Família,98,7
2001,6,la Sagrada Família,41,8
2001,6,la Sagrada Família,44,9
2001,6,la Sagrada Família,26,10
2001,6,la Sagrada Família,30,11
2001,6,la Sagrada Família,9,13
2001,6,la Sagrada Família,10,14
2001,6,la Sagrada Família,12,15
2001,6,la Sagrada Família,7,16
2001,6,la Sagrada Família,12,17
2001,6,la Sagrada Família,32,18
2001,6,la Sagrada Família,22,19
2001,6,la Sagrada Família,9,20
2001,6,la Sagrada Família,..,21
2001,6,la Sagrada Família,..,22
2001,6,la Sagrada Família,18,23
2001,6,la Sagrada Família,..,24
2001,6,la Sagrada Família,12,25
2001,6,la Sagrada Família,27,26
2001,6,la Sagrada Família,36,27
2001,6,la Sagrada Família,14,28
2001,6,la Sagrada Família,..,29
2001,6,la Sagrada Família,5,30
2001,6,la Sagrada Família,71,31
2001,6,la Sagrada Família,114,32
2001,6,la Sagrada Família,115,33
2001,6,la Sagrada Família,9,34
2001,6,la Sagrada Família,82,35
2001,6,la Sagrada Família,9,36
2001,6,la Sagrada Família,21,37
2001,6,la Sagrada Família,..,38
2001,6,la Sagrada Família,..,39
2001,6,la Sagrada Família,8,40
2001,6,la Sagrada Família,..,41
2001,6,la Sagrada Família,22,43
2001,6,la Sagrada Família,16,44
2001,6,la Sagrada Família,12,45
2001,6,la Sagrada Família,13,46
2001,6,la Sagrada Família,..,47
2001,6,la Sagrada Família,11,48
2001,6,la Sagrada Família,..,49
2001,6,la Sagrada Família,5,50
2001,6,la Sagrada Família,6,51
2001,6,la Sagrada Família,13,52
2001,6,la Sagrada Família,5,53
2001,6,la Sagrada Família,..,55
2001,6,la Sagrada Família,..,56
2001,6,la Sagrada Família,5,57
2001,6,la Sagrada Família,..,58
2001,6,la Sagrada Família,..,59
2001,6,la Sagrada Família,42,60
2001,6,la Sagrada Família,24,61
2001,6,la Sagrada Família,6,62
2001,6,la Sagrada Família,40,63
2001,6,la Sagrada Família,253,64
2001,6,la Sagrada Família,83,65
2001,6,la Sagrada Família,19,66
2001,6,la Sagrada Família,16,67
2001,6,la Sagrada Família,25,68
2001,6,la Sagrada Família,39,69
2001,6,la Sagrada Família,18,70
2001,6,la Sagrada Família,22,71
2001,6,la Sagrada Família,25,72
2001,6,la Sagrada Família,12,73
2001,7,la Dreta de l'Eixample,52,1
2001,7,la Dreta de l'Eixample,33,2
2001,7,la Dreta de l'Eixample,11,3
2001,7,la Dreta de l'Eixample,44,4
2001,7,la Dreta de l'Eixample,147,5
2001,7,la Dreta de l'Eixample,131,6
2001,7,la Dreta de l'Eixample,515,7
2001,7,la Dreta de l'Eixample,118,8
2001,7,la Dreta de l'Eixample,90,9
2001,7,la Dreta de l'Eixample,41,10
2001,7,la Dreta de l'Eixample,24,11
2001,7,la Dreta de l'Eixample,9,13
2001,7,la Dreta de l'Eixample,..,14
2001,7,la Dreta de l'Eixample,9,15
2001,7,la Dreta de l'Eixample,12,16
2001,7,la Dreta de l'Eixample,15,17
2001,7,la Dreta de l'Eixample,22,18
2001,7,la Dreta de l'Eixample,32,19
2001,7,la Dreta de l'Eixample,13,20
2001,7,la Dreta de l'Eixample,9,21
2001,7,la Dreta de l'Eixample,11,22
2001,7,la Dreta de l'Eixample,30,23
2001,7,la Dreta de l'Eixample,34,24
2001,7,la Dreta de l'Eixample,35,25
2001,7,la Dreta de l'Eixample,96,26
2001,7,la Dreta de l'Eixample,46,27
2001,7,la Dreta de l'Eixample,21,28
2001,7,la Dreta de l'Eixample,..,29
2001,7,la Dreta de l'Eixample,15,30
2001,7,la Dreta de l'Eixample,124,31
2001,7,la Dreta de l'Eixample,86,32
2001,7,la Dreta de l'Eixample,31,33
2001,7,la Dreta de l'Eixample,5,34
2001,7,la Dreta de l'Eixample,26,35
2001,7,la Dreta de l'Eixample,5,36
2001,7,la Dreta de l'Eixample,6,37
2001,7,la Dreta de l'Eixample,5,38
2001,7,la Dreta de l'Eixample,5,39
2001,7,la Dreta de l'Eixample,6,40
2001,7,la Dreta de l'Eixample,..,41
2001,7,la Dreta de l'Eixample,14,43
2001,7,la Dreta de l'Eixample,14,44
2001,7,la Dreta de l'Eixample,9,45
2001,7,la Dreta de l'Eixample,8,46
2001,7,la Dreta de l'Eixample,..,48
2001,7,la Dreta de l'Eixample,5,50
2001,7,la Dreta de l'Eixample,11,51
2001,7,la Dreta de l'Eixample,6,52
2001,7,la Dreta de l'Eixample,5,53
2001,7,la Dreta de l'Eixample,..,54
2001,7,la Dreta de l'Eixample,..,55
2001,7,la Dreta de l'Eixample,..,57
2001,7,la Dreta de l'Eixample,..,58
2001,7,la Dreta de l'Eixample,..,59
2001,7,la Dreta de l'Eixample,42,60
2001,7,la Dreta de l'Eixample,14,61
2001,7,la Dreta de l'Eixample,5,62
2001,7,la Dreta de l'Eixample,11,63
2001,7,la Dreta de l'Eixample,54,64
2001,7,la Dreta de l'Eixample,47,65
2001,7,la Dreta de l'Eixample,21,66
2001,7,la Dreta de l'Eixample,29,67
2001,7,la Dreta de l'Eixample,34,68
2001,7,la Dreta de l'Eixample,15,69
2001,7,la Dreta de l'Eixample,16,70
2001,7,la Dreta de l'Eixample,15,71
2001,7,la Dreta de l'Eixample,16,72
2001,7,la Dreta de l'Eixample,12,73
2001,8,l'Antiga Esquerra de l'Eixample,89,1
2001,8,l'Antiga Esquerra de l'Eixample,25,2
2001,8,l'Antiga Esquerra de l'Eixample,11,3
2001,8,l'Antiga Esquerra de l'Eixample,17,4
2001,8,l'Antiga Esquerra de l'Eixample,38,5
2001,8,l'Antiga Esquerra de l'Eixample,57,6
2001,8,l'Antiga Esquerra de l'Eixample,119,7
2001,8,l'Antiga Esquerra de l'Eixample,545,8
2001,8,l'Antiga Esquerra de l'Eixample,259,9
2001,8,l'Antiga Esquerra de l'Eixample,70,10
2001,8,l'Antiga Esquerra de l'Eixample,33,11
2001,8,l'Antiga Esquerra de l'Eixample,10,13
2001,8,l'Antiga Esquerra de l'Eixample,12,14
2001,8,l'Antiga Esquerra de l'Eixample,15,15
2001,8,l'Antiga Esquerra de l'Eixample,6,16
2001,8,l'Antiga Esquerra de l'Eixample,14,17
2001,8,l'Antiga Esquerra de l'Eixample,25,18
2001,8,l'Antiga Esquerra de l'Eixample,56,19
2001,8,l'Antiga Esquerra de l'Eixample,7,20
2001,8,l'Antiga Esquerra de l'Eixample,14,21
2001,8,l'Antiga Esquerra de l'Eixample,14,22
2001,8,l'Antiga Esquerra de l'Eixample,28,23
2001,8,l'Antiga Esquerra de l'Eixample,32,24
2001,8,l'Antiga Esquerra de l'Eixample,65,25
2001,8,l'Antiga Esquerra de l'Eixample,119,26
2001,8,l'Antiga Esquerra de l'Eixample,49,27
2001,8,l'Antiga Esquerra de l'Eixample,16,28
2001,8,l'Antiga Esquerra de l'Eixample,8,29
2001,8,l'Antiga Esquerra de l'Eixample,12,30
2001,8,l'Antiga Esquerra de l'Eixample,84,31
2001,8,l'Antiga Esquerra de l'Eixample,34,32
2001,8,l'Antiga Esquerra de l'Eixample,26,33
2001,8,l'Antiga Esquerra de l'Eixample,..,34
2001,8,l'Antiga Esquerra de l'Eixample,23,35
2001,8,l'Antiga Esquerra de l'Eixample,..,36
2001,8,l'Antiga Esquerra de l'Eixample,23,37
2001,8,l'Antiga Esquerra de l'Eixample,9,38
2001,8,l'Antiga Esquerra de l'Eixample,..,39
2001,8,l'Antiga Esquerra de l'Eixample,..,40
2001,8,l'Antiga Esquerra de l'Eixample,..,41
2001,8,l'Antiga Esquerra de l'Eixample,9,43
2001,8,l'Antiga Esquerra de l'Eixample,7,44
2001,8,l'Antiga Esquerra de l'Eixample,7,45
2001,8,l'Antiga Esquerra de l'Eixample,9,46
2001,8,l'Antiga Esquerra de l'Eixample,..,48
2001,8,l'Antiga Esquerra de l'Eixample,..,49
2001,8,l'Antiga Esquerra de l'Eixample,..,50
2001,8,l'Antiga Esquerra de l'Eixample,9,51
2001,8,l'Antiga Esquerra de l'Eixample,12,52
2001,8,l'Antiga Esquerra de l'Eixample,..,53
2001,8,l'Antiga Esquerra de l'Eixample,..,57
2001,8,l'Antiga Esquerra de l'Eixample,35,60
2001,8,l'Antiga Esquerra de l'Eixample,6,61
2001,8,l'Antiga Esquerra de l'Eixample,10,62
2001,8,l'Antiga Esquerra de l'Eixample,13,63
2001,8,l'Antiga Esquerra de l'Eixample,30,64
2001,8,l'Antiga Esquerra de l'Eixample,12,65
2001,8,l'Antiga Esquerra de l'Eixample,12,66
2001,8,l'Antiga Esquerra de l'Eixample,7,67
2001,8,l'Antiga Esquerra de l'Eixample,19,68
2001,8,l'Antiga Esquerra de l'Eixample,11,69
2001,8,l'Antiga Esquerra de l'Eixample,..,70
2001,8,l'Antiga Esquerra de l'Eixample,6,71
2001,8,l'Antiga Esquerra de l'Eixample,9,72
2001,8,l'Antiga Esquerra de l'Eixample,11,73
2001,9,la Nova Esquerra de l'Eixample,73,1
2001,9,la Nova Esquerra de l'Eixample,20,2
2001,9,la Nova Esquerra de l'Eixample,12,3
2001,9,la Nova Esquerra de l'Eixample,26,4
2001,9,la Nova Esquerra de l'Eixample,22,5
2001,9,la Nova Esquerra de l'Eixample,58,6
2001,9,la Nova Esquerra de l'Eixample,89,7
2001,9,la Nova Esquerra de l'Eixample,199,8
2001,9,la Nova Esquerra de l'Eixample,786,9
2001,9,la Nova Esquerra de l'Eixample,132,10
2001,9,la Nova Esquerra de l'Eixample,81,11
2001,9,la Nova Esquerra de l'Eixample,39,13
2001,9,la Nova Esquerra de l'Eixample,36,14
2001,9,la Nova Esquerra de l'Eixample,39,15
2001,9,la Nova Esquerra de l'Eixample,17,16
2001,9,la Nova Esquerra de l'Eixample,49,17
2001,9,la Nova Esquerra de l'Eixample,103,18
2001,9,la Nova Esquerra de l'Eixample,111,19
2001,9,la Nova Esquerra de l'Eixample,26,20
2001,9,la Nova Esquerra de l'Eixample,14,21
2001,9,la Nova Esquerra de l'Eixample,23,22
2001,9,la Nova Esquerra de l'Eixample,30,23
2001,9,la Nova Esquerra de l'Eixample,32,24
2001,9,la Nova Esquerra de l'Eixample,48,25
2001,9,la Nova Esquerra de l'Eixample,69,26
2001,9,la Nova Esquerra de l'Eixample,37,27
2001,9,la Nova Esquerra de l'Eixample,20,28
2001,9,la Nova Esquerra de l'Eixample,..,29
2001,9,la Nova Esquerra de l'Eixample,9,30
2001,9,la Nova Esquerra de l'Eixample,65,31
2001,9,la Nova Esquerra de l'Eixample,42,32
2001,9,la Nova Esquerra de l'Eixample,21,33
2001,9,la Nova Esquerra de l'Eixample,6,34
2001,9,la Nova Esquerra de l'Eixample,39,35
2001,9,la Nova Esquerra de l'Eixample,..,36
2001,9,la Nova Esquerra de l'Eixample,16,37
2001,9,la Nova Esquerra de l'Eixample,..,38
2001,9,la Nova Esquerra de l'Eixample,6,39
2001,9,la Nova Esquerra de l'Eixample,5,40
2001,9,la Nova Esquerra de l'Eixample,..,41
2001,9,la Nova Esquerra de l'Eixample,12,43
2001,9,la Nova Esquerra de l'Eixample,13,44
2001,9,la Nova Esquerra de l'Eixample,..,45
2001,9,la Nova Esquerra de l'Eixample,..,46
2001,9,la Nova Esquerra de l'Eixample,8,48
2001,9,la Nova Esquerra de l'Eixample,..,49
2001,9,la Nova Esquerra de l'Eixample,..,50
2001,9,la Nova Esquerra de l'Eixample,..,51
2001,9,la Nova Esquerra de l'Eixample,5,52
2001,9,la Nova Esquerra de l'Eixample,..,53
2001,9,la Nova Esquerra de l'Eixample,..,58
2001,9,la Nova Esquerra de l'Eixample,23,60
2001,9,la Nova Esquerra de l'Eixample,23,61
2001,9,la Nova Esquerra de l'Eixample,..,62
2001,9,la Nova Esquerra de l'Eixample,9,63
2001,9,la Nova Esquerra de l'Eixample,28,64
2001,9,la Nova Esquerra de l'Eixample,23,65
2001,9,la Nova Esquerra de l'Eixample,18,66
2001,9,la Nova Esquerra de l'Eixample,11,67
2001,9,la Nova Esquerra de l'Eixample,32,68
2001,9,la Nova Esquerra de l'Eixample,38,69
2001,9,la Nova Esquerra de l'Eixample,7,70
2001,9,la Nova Esquerra de l'Eixample,8,71
2001,9,la Nova Esquerra de l'Eixample,14,72
2001,9,la Nova Esquerra de l'Eixample,12,73
2001,10,Sant Antoni,131,1
2001,10,Sant Antoni,27,2
2001,10,Sant Antoni,11,3
2001,10,Sant Antoni,20,4
2001,10,Sant Antoni,34,5
2001,10,Sant Antoni,44,6
2001,10,Sant Antoni,52,7
2001,10,Sant Antoni,90,8
2001,10,Sant Antoni,153,9
2001,10,Sant Antoni,542,10
2001,10,Sant Antoni,163,11
2001,10,Sant Antoni,28,13
2001,10,Sant Antoni,35,14
2001,10,Sant Antoni,22,15
2001,10,Sant Antoni,25,16
2001,10,Sant Antoni,16,17
2001,10,Sant Antoni,41,18
2001,10,Sant Antoni,29,19
2001,10,Sant Antoni,13,20
2001,10,Sant Antoni,..,21
2001,10,Sant Antoni,6,22
2001,10,Sant Antoni,18,23
2001,10,Sant Antoni,7,24
2001,10,Sant Antoni,7,25
2001,10,Sant Antoni,23,26
2001,10,Sant Antoni,17,27
2001,10,Sant Antoni,16,28
2001,10,Sant Antoni,..,29
2001,10,Sant Antoni,7,30
2001,10,Sant Antoni,44,31
2001,10,Sant Antoni,20,32
2001,10,Sant Antoni,22,33
2001,10,Sant Antoni,..,34
2001,10,Sant Antoni,15,35
2001,10,Sant Antoni,5,37
2001,10,Sant Antoni,10,38
2001,10,Sant Antoni,6,39
2001,10,Sant Antoni,..,40
2001,10,Sant Antoni,..,41
2001,10,Sant Antoni,11,43
2001,10,Sant Antoni,10,44
2001,10,Sant Antoni,6,45
2001,10,Sant Antoni,..,46
2001,10,Sant Antoni,..,47
2001,10,Sant Antoni,5,48
2001,10,Sant Antoni,..,49
2001,10,Sant Antoni,..,50
2001,10,Sant Antoni,..,51
2001,10,Sant Antoni,11,52
2001,10,Sant Antoni,..,53
2001,10,Sant Antoni,5,59
2001,10,Sant Antoni,19,60
2001,10,Sant Antoni,14,61
2001,10,Sant Antoni,6,62
2001,10,Sant Antoni,11,63
2001,10,Sant Antoni,21,64
2001,10,Sant Antoni,17,65
2001,10,Sant Antoni,13,66
2001,10,Sant Antoni,7,67
2001,10,Sant Antoni,16,68
2001,10,Sant Antoni,21,69
2001,10,Sant Antoni,7,70
2001,10,Sant Antoni,8,71
2001,10,Sant Antoni,10,72
2001,10,Sant Antoni,11,73
2001,11,el Poble-sec,154,1
2001,11,el Poble-sec,29,2
2001,11,el Poble-sec,21,3
