Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
1997,2,el Barri Gòtic,..,67
1997,2,el Barri Gòtic,..,68
1997,2,el Barri Gòtic,..,70
1997,2,el Barri Gòtic,..,71
1997,2,el Barri Gòtic,7,72
1997,2,el Barri Gòtic,..,73
1997,3,la Barceloneta,21,1
1997,3,la Barceloneta,6,2
1997,3,la Barceloneta,376,3
1997,3,la Barceloneta,27,4
1997,3,la Barceloneta,..,5
1997,3,la Barceloneta,7,6
1997,3,la Barceloneta,..,7
1997,3,la Barceloneta,..,8
1997,3,la Barceloneta,10,9
1997,3,la Barceloneta,10,10
1997,3,la Barceloneta,19,11
1997,3,la Barceloneta,..,12
1997,3,la Barceloneta,..,13
1997,3,la Barceloneta,..,15
1997,3,la Barceloneta,8,16
1997,3,la Barceloneta,..,17
1997,3,la Barceloneta,11,18
1997,3,la Barceloneta,..,19
1997,3,la Barceloneta,..,20
1997,3,la Barceloneta,..,25
1997,3,la Barceloneta,..,27
1997,3,la Barceloneta,5,31
1997,3,la Barceloneta,10,32
1997,3,la Barceloneta,..,33
1997,3,la Barceloneta,..,34
1997,3,la Barceloneta,7,35
1997,3,la Barceloneta,..,36
1997,3,la Barceloneta,5,37
1997,3,la Barceloneta,..,38
1997,3,la Barceloneta,11,39
1997,3,la Barceloneta,..,40
1997,3,la Barceloneta,..,41
1997,3,la Barceloneta,..,43
1997,3,la Barceloneta,12,44
1997,3,la Barceloneta,..,45
1997,3,la Barceloneta,..,46
1997,3,la Barceloneta,..,48
1997,3,la Barceloneta,..,50
1997,3,la Barceloneta,5,52
1997,3,la Barceloneta,..,53
1997,3,la Barceloneta,..,59
1997,3,la Barceloneta,9,60
1997,3,la Barceloneta,..,62
1997,3,la Barceloneta,..,63
1997,3,la Barceloneta,..,64
1997,3,la Barceloneta,..,65
1997,3,la Barceloneta,..,66
1997,3,la Barceloneta,6,67
1997,3,la Barceloneta,17,68
1997,3,la Barceloneta,9,69
1997,3,la Barceloneta,8,70
1997,3,la Barceloneta,21,71
1997,3,la Barceloneta,15,73
1997,4,"Sant Pere, Santa Caterina i la Ribera",112,1
1997,4,"Sant Pere, Santa Caterina i la Ribera",50,2
1997,4,"Sant Pere, Santa Caterina i la Ribera",44,3
1997,4,"Sant Pere, Santa Caterina i la Ribera",341,4
1997,4,"Sant Pere, Santa Caterina i la Ribera",18,5
1997,4,"Sant Pere, Santa Caterina i la Ribera",25,6
1997,4,"Sant Pere, Santa Caterina i la Ribera",39,7
1997,4,"Sant Pere, Santa Caterina i la Ribera",14,8
1997,4,"Sant Pere, Santa Caterina i la Ribera",11,9
1997,4,"Sant Pere, Santa Caterina i la Ribera",12,10
1997,4,"Sant Pere, Santa Caterina i la Ribera",15,11
1997,4,"Sant Pere, Santa Caterina i la Ribera",16,13
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,14
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,15
1997,4,"Sant Pere, Santa Caterina i la Ribera",11,16
1997,4,"Sant Pere, Santa Caterina i la Ribera",12,17
1997,4,"Sant Pere, Santa Caterina i la Ribera",9,18
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,19
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,20
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,21
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,23
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,25
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,26
1997,4,"Sant Pere, Santa Caterina i la Ribera",17,27
1997,4,"Sant Pere, Santa Caterina i la Ribera",8,28
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,29
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,30
1997,4,"Sant Pere, Santa Caterina i la Ribera",13,31
1997,4,"Sant Pere, Santa Caterina i la Ribera",9,32
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,33
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,34
1997,4,"Sant Pere, Santa Caterina i la Ribera",12,35
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,37
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,38
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,39
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,40
1997,4,"Sant Pere, Santa Caterina i la Ribera",8,43
1997,4,"Sant Pere, Santa Caterina i la Ribera",6,44
1997,4,"Sant Pere, Santa Caterina i la Ribera",5,45
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,46
1997,4,"Sant Pere, Santa Caterina i la Ribera",5,48
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,51
1997,4,"Sant Pere, Santa Caterina i la Ribera",8,52
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,53
1997,4,"Sant Pere, Santa Caterina i la Ribera",14,55
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,57
1997,4,"Sant Pere, Santa Caterina i la Ribera",9,60
1997,4,"Sant Pere, Santa Caterina i la Ribera",5,61
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,62
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,63
1997,4,"Sant Pere, Santa Caterina i la Ribera",14,64
1997,4,"Sant Pere, Santa Caterina i la Ribera",10,65
1997,4,"Sant Pere, Santa Caterina i la Ribera",35,66
1997,4,"Sant Pere, Santa Caterina i la Ribera",5,67
1997,4,"Sant Pere, Santa Caterina i la Ribera",5,68
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,70
1997,4,"Sant Pere, Santa Caterina i la Ribera",..,71
1997,4,"Sant Pere, Santa Caterina i la Ribera",6,72
1997,4,"Sant Pere, Santa Caterina i la Ribera",8,73
1997,5,el Fort Pienc,9,1
1997,5,el Fort Pienc,..,2
1997,5,el Fort Pienc,..,3
1997,5,el Fort Pienc,10,4
1997,5,el Fort Pienc,255,5
1997,5,el Fort Pienc,46,6
1997,5,el Fort Pienc,68,7
1997,5,el Fort Pienc,20,8
1997,5,el Fort Pienc,11,9
1997,5,el Fort Pienc,12,10
1997,5,el Fort Pienc,10,11
1997,5,el Fort Pienc,7,13
1997,5,el Fort Pienc,..,14
1997,5,el Fort Pienc,..,15
1997,5,el Fort Pienc,..,16
1997,5,el Fort Pienc,..,17
1997,5,el Fort Pienc,..,18
1997,5,el Fort Pienc,19,19
1997,5,el Fort Pienc,..,20
1997,5,el Fort Pienc,11,23
1997,5,el Fort Pienc,5,24
1997,5,el Fort Pienc,..,25
1997,5,el Fort Pienc,8,26
1997,5,el Fort Pienc,7,27
1997,5,el Fort Pienc,..,28
1997,5,el Fort Pienc,9,30
1997,5,el Fort Pienc,7,31
1997,5,el Fort Pienc,13,32
1997,5,el Fort Pienc,7,33
1997,5,el Fort Pienc,9,35
1997,5,el Fort Pienc,..,36
1997,5,el Fort Pienc,5,37
1997,5,el Fort Pienc,..,38
1997,5,el Fort Pienc,..,42
1997,5,el Fort Pienc,..,43
1997,5,el Fort Pienc,17,44
1997,5,el Fort Pienc,..,45
1997,5,el Fort Pienc,..,46
1997,5,el Fort Pienc,5,48
1997,5,el Fort Pienc,..,52
1997,5,el Fort Pienc,..,57
1997,5,el Fort Pienc,11,60
1997,5,el Fort Pienc,8,61
1997,5,el Fort Pienc,7,62
1997,5,el Fort Pienc,..,63
1997,5,el Fort Pienc,14,64
1997,5,el Fort Pienc,12,65
1997,5,el Fort Pienc,13,66
1997,5,el Fort Pienc,7,67
1997,5,el Fort Pienc,13,68
1997,5,el Fort Pienc,8,70
1997,5,el Fort Pienc,..,71
1997,5,el Fort Pienc,..,72
1997,5,el Fort Pienc,24,73
1997,6,la Sagrada Família,9,1
1997,6,la Sagrada Família,7,2
1997,6,la Sagrada Família,..,3
1997,6,la Sagrada Família,7,4
1997,6,la Sagrada Família,60,5
1997,6,la Sagrada Família,518,6
1997,6,la Sagrada Família,46,7
1997,6,la Sagrada Família,30,8
1997,6,la Sagrada Família,21,9
1997,6,la Sagrada Família,16,10
1997,6,la Sagrada Família,..,11
1997,6,la Sagrada Família,..,13
1997,6,la Sagrada Família,5,14
1997,6,la Sagrada Família,6,15
1997,6,la Sagrada Família,8,16
1997,6,la Sagrada Família,6,17
1997,6,la Sagrada Família,9,18
1997,6,la Sagrada Família,15,19
1997,6,la Sagrada Família,6,20
1997,6,la Sagrada Família,..,21
1997,6,la Sagrada Família,..,22
1997,6,la Sagrada Família,8,23
1997,6,la Sagrada Família,..,24
1997,6,la Sagrada Família,..,25
1997,6,la Sagrada Família,19,26
1997,6,la Sagrada Família,20,27
1997,6,la Sagrada Família,..,28
1997,6,la Sagrada Família,..,29
1997,6,la Sagrada Família,6,30
1997,6,la Sagrada Família,32,31
1997,6,la Sagrada Família,96,32
1997,6,la Sagrada Família,60,33
1997,6,la Sagrada Família,9,34
1997,6,la Sagrada Família,47,35
1997,6,la Sagrada Família,5,36
1997,6,la Sagrada Família,15,37
1997,6,la Sagrada Família,..,38
1997,6,la Sagrada Família,..,40
1997,6,la Sagrada Família,..,41
1997,6,la Sagrada Família,11,43
1997,6,la Sagrada Família,9,44
1997,6,la Sagrada Família,10,45
1997,6,la Sagrada Família,9,46
1997,6,la Sagrada Família,10,50
1997,6,la Sagrada Família,..,51
1997,6,la Sagrada Família,..,52
1997,6,la Sagrada Família,7,53
1997,6,la Sagrada Família,16,60
1997,6,la Sagrada Família,10,61
1997,6,la Sagrada Família,8,62
1997,6,la Sagrada Família,27,63
1997,6,la Sagrada Família,97,64
1997,6,la Sagrada Família,40,65
1997,6,la Sagrada Família,6,66
1997,6,la Sagrada Família,16,67
1997,6,la Sagrada Família,11,68
1997,6,la Sagrada Família,..,69
1997,6,la Sagrada Família,6,70
1997,6,la Sagrada Família,20,71
1997,6,la Sagrada Família,22,72
1997,6,la Sagrada Família,..,73
1997,7,la Dreta de l'Eixample,19,1
1997,7,la Dreta de l'Eixample,19,2
1997,7,la Dreta de l'Eixample,..,3
1997,7,la Dreta de l'Eixample,29,4
1997,7,la Dreta de l'Eixample,92,5
1997,7,la Dreta de l'Eixample,48,6
1997,7,la Dreta de l'Eixample,305,7
1997,7,la Dreta de l'Eixample,66,8
1997,7,la Dreta de l'Eixample,30,9
1997,7,la Dreta de l'Eixample,16,10
1997,7,la Dreta de l'Eixample,7,11
1997,7,la Dreta de l'Eixample,..,14
1997,7,la Dreta de l'Eixample,6,15
1997,7,la Dreta de l'Eixample,..,16
1997,7,la Dreta de l'Eixample,6,17
1997,7,la Dreta de l'Eixample,9,18
1997,7,la Dreta de l'Eixample,29,19
1997,7,la Dreta de l'Eixample,13,20
1997,7,la Dreta de l'Eixample,..,21
1997,7,la Dreta de l'Eixample,..,22
1997,7,la Dreta de l'Eixample,24,23
1997,7,la Dreta de l'Eixample,15,24
1997,7,la Dreta de l'Eixample,19,25
1997,7,la Dreta de l'Eixample,40,26
1997,7,la Dreta de l'Eixample,21,27
1997,7,la Dreta de l'Eixample,5,28
1997,7,la Dreta de l'Eixample,6,30
1997,7,la Dreta de l'Eixample,65,31
1997,7,la Dreta de l'Eixample,21,32
1997,7,la Dreta de l'Eixample,9,33
1997,7,la Dreta de l'Eixample,6,34
1997,7,la Dreta de l'Eixample,14,35
1997,7,la Dreta de l'Eixample,..,36
1997,7,la Dreta de l'Eixample,..,37
1997,7,la Dreta de l'Eixample,7,38
1997,7,la Dreta de l'Eixample,..,40
1997,7,la Dreta de l'Eixample,..,43
1997,7,la Dreta de l'Eixample,8,44
1997,7,la Dreta de l'Eixample,..,45
1997,7,la Dreta de l'Eixample,..,46
1997,7,la Dreta de l'Eixample,..,48
1997,7,la Dreta de l'Eixample,..,50
1997,7,la Dreta de l'Eixample,..,51
1997,7,la Dreta de l'Eixample,..,52
1997,7,la Dreta de l'Eixample,..,53
1997,7,la Dreta de l'Eixample,..,55
1997,7,la Dreta de l'Eixample,15,60
1997,7,la Dreta de l'Eixample,..,61
1997,7,la Dreta de l'Eixample,..,62
1997,7,la Dreta de l'Eixample,15,63
1997,7,la Dreta de l'Eixample,20,64
1997,7,la Dreta de l'Eixample,16,65
1997,7,la Dreta de l'Eixample,7,66
1997,7,la Dreta de l'Eixample,24,67
1997,7,la Dreta de l'Eixample,12,68
1997,7,la Dreta de l'Eixample,..,69
1997,7,la Dreta de l'Eixample,..,70
1997,7,la Dreta de l'Eixample,14,71
1997,7,la Dreta de l'Eixample,11,72
1997,7,la Dreta de l'Eixample,..,73
1997,8,l'Antiga Esquerra de l'Eixample,30,1
1997,8,l'Antiga Esquerra de l'Eixample,11,2
1997,8,l'Antiga Esquerra de l'Eixample,..,3
1997,8,l'Antiga Esquerra de l'Eixample,9,4
1997,8,l'Antiga Esquerra de l'Eixample,27,5
1997,8,l'Antiga Esquerra de l'Eixample,27,6
1997,8,l'Antiga Esquerra de l'Eixample,58,7
1997,8,l'Antiga Esquerra de l'Eixample,319,8
1997,8,l'Antiga Esquerra de l'Eixample,90,9
1997,8,l'Antiga Esquerra de l'Eixample,43,10
1997,8,l'Antiga Esquerra de l'Eixample,18,11
1997,8,l'Antiga Esquerra de l'Eixample,9,13
1997,8,l'Antiga Esquerra de l'Eixample,..,14
1997,8,l'Antiga Esquerra de l'Eixample,16,15
1997,8,l'Antiga Esquerra de l'Eixample,7,16
1997,8,l'Antiga Esquerra de l'Eixample,13,17
1997,8,l'Antiga Esquerra de l'Eixample,26,18
1997,8,l'Antiga Esquerra de l'Eixample,52,19
1997,8,l'Antiga Esquerra de l'Eixample,16,20
1997,8,l'Antiga Esquerra de l'Eixample,17,21
1997,8,l'Antiga Esquerra de l'Eixample,5,22
1997,8,l'Antiga Esquerra de l'Eixample,14,23
1997,8,l'Antiga Esquerra de l'Eixample,8,24
1997,8,l'Antiga Esquerra de l'Eixample,20,25
1997,8,l'Antiga Esquerra de l'Eixample,48,26
1997,8,l'Antiga Esquerra de l'Eixample,18,27
1997,8,l'Antiga Esquerra de l'Eixample,..,28
1997,8,l'Antiga Esquerra de l'Eixample,..,29
1997,8,l'Antiga Esquerra de l'Eixample,..,30
1997,8,l'Antiga Esquerra de l'Eixample,24,31
1997,8,l'Antiga Esquerra de l'Eixample,12,32
1997,8,l'Antiga Esquerra de l'Eixample,10,33
1997,8,l'Antiga Esquerra de l'Eixample,..,34
1997,8,l'Antiga Esquerra de l'Eixample,21,35
1997,8,l'Antiga Esquerra de l'Eixample,8,36
1997,8,l'Antiga Esquerra de l'Eixample,5,37
1997,8,l'Antiga Esquerra de l'Eixample,..,38
1997,8,l'Antiga Esquerra de l'Eixample,..,40
1997,8,l'Antiga Esquerra de l'Eixample,..,41
1997,8,l'Antiga Esquerra de l'Eixample,11,43
1997,8,l'Antiga Esquerra de l'Eixample,..,44
1997,8,l'Antiga Esquerra de l'Eixample,..,45
1997,8,l'Antiga Esquerra de l'Eixample,..,46
1997,8,l'Antiga Esquerra de l'Eixample,..,48
1997,8,l'Antiga Esquerra de l'Eixample,..,50
1997,8,l'Antiga Esquerra de l'Eixample,..,51
1997,8,l'Antiga Esquerra de l'Eixample,..,55
1997,8,l'Antiga Esquerra de l'Eixample,..,56
1997,8,l'Antiga Esquerra de l'Eixample,8,60
1997,8,l'Antiga Esquerra de l'Eixample,..,61
1997,8,l'Antiga Esquerra de l'Eixample,..,62
1997,8,l'Antiga Esquerra de l'Eixample,9,63
1997,8,l'Antiga Esquerra de l'Eixample,10,64
1997,8,l'Antiga Esquerra de l'Eixample,13,65
1997,8,l'Antiga Esquerra de l'Eixample,..,66
1997,8,l'Antiga Esquerra de l'Eixample,10,67
1997,8,l'Antiga Esquerra de l'Eixample,15,68
1997,8,l'Antiga Esquerra de l'Eixample,..,70
1997,8,l'Antiga Esquerra de l'Eixample,..,71
1997,8,l'Antiga Esquerra de l'Eixample,9,72
1997,8,l'Antiga Esquerra de l'Eixample,..,73
1997,9,la Nova Esquerra de l'Eixample,21,1
1997,9,la Nova Esquerra de l'Eixample,9,2
1997,9,la Nova Esquerra de l'Eixample,10,3
1997,9,la Nova Esquerra de l'Eixample,14,4
1997,9,la Nova Esquerra de l'Eixample,9,5
1997,9,la Nova Esquerra de l'Eixample,34,6
1997,9,la Nova Esquerra de l'Eixample,31,7
1997,9,la Nova Esquerra de l'Eixample,127,8
1997,9,la Nova Esquerra de l'Eixample,554,9
1997,9,la Nova Esquerra de l'Eixample,86,10
1997,9,la Nova Esquerra de l'Eixample,30,11
1997,9,la Nova Esquerra de l'Eixample,11,13
1997,9,la Nova Esquerra de l'Eixample,18,14
1997,9,la Nova Esquerra de l'Eixample,52,15
1997,9,la Nova Esquerra de l'Eixample,17,16
1997,9,la Nova Esquerra de l'Eixample,20,17
1997,9,la Nova Esquerra de l'Eixample,61,18
1997,9,la Nova Esquerra de l'Eixample,114,19
1997,9,la Nova Esquerra de l'Eixample,38,20
1997,9,la Nova Esquerra de l'Eixample,15,21
1997,9,la Nova Esquerra de l'Eixample,..,22
1997,9,la Nova Esquerra de l'Eixample,10,23
1997,9,la Nova Esquerra de l'Eixample,7,24
1997,9,la Nova Esquerra de l'Eixample,23,25
1997,9,la Nova Esquerra de l'Eixample,50,26
1997,9,la Nova Esquerra de l'Eixample,25,27
1997,9,la Nova Esquerra de l'Eixample,..,28
1997,9,la Nova Esquerra de l'Eixample,11,29
1997,9,la Nova Esquerra de l'Eixample,9,30
1997,9,la Nova Esquerra de l'Eixample,28,31
1997,9,la Nova Esquerra de l'Eixample,24,32
1997,9,la Nova Esquerra de l'Eixample,11,33
1997,9,la Nova Esquerra de l'Eixample,..,34
1997,9,la Nova Esquerra de l'Eixample,17,35
1997,9,la Nova Esquerra de l'Eixample,..,36
1997,9,la Nova Esquerra de l'Eixample,..,37
1997,9,la Nova Esquerra de l'Eixample,..,41
1997,9,la Nova Esquerra de l'Eixample,..,43
1997,9,la Nova Esquerra de l'Eixample,..,44
1997,9,la Nova Esquerra de l'Eixample,..,45
1997,9,la Nova Esquerra de l'Eixample,..,46
1997,9,la Nova Esquerra de l'Eixample,..,48
1997,9,la Nova Esquerra de l'Eixample,..,50
1997,9,la Nova Esquerra de l'Eixample,..,52
1997,9,la Nova Esquerra de l'Eixample,..,55
1997,9,la Nova Esquerra de l'Eixample,..,57
1997,9,la Nova Esquerra de l'Eixample,..,59
1997,9,la Nova Esquerra de l'Eixample,6,60
1997,9,la Nova Esquerra de l'Eixample,21,61
1997,9,la Nova Esquerra de l'Eixample,..,62
1997,9,la Nova Esquerra de l'Eixample,17,63
1997,9,la Nova Esquerra de l'Eixample,11,64
1997,9,la Nova Esquerra de l'Eixample,11,65
1997,9,la Nova Esquerra de l'Eixample,7,67
1997,9,la Nova Esquerra de l'Eixample,12,68
1997,9,la Nova Esquerra de l'Eixample,..,70
1997,9,la Nova Esquerra de l'Eixample,..,71
1997,9,la Nova Esquerra de l'Eixample,7,72
1997,9,la Nova Esquerra de l'Eixample,..,73
1997,10,Sant Antoni,79,1
1997,10,Sant Antoni,8,2
1997,10,Sant Antoni,..,3
1997,10,Sant Antoni,9,4
1997,10,Sant Antoni,15,5
1997,10,Sant Antoni,11,6
1997,10,Sant Antoni,13,7
1997,10,Sant Antoni,56,8
1997,10,Sant Antoni,103,9
1997,10,Sant Antoni,372,10
1997,10,Sant Antoni,114,11
1997,10,Sant Antoni,14,13
1997,10,Sant Antoni,14,14
1997,10,Sant Antoni,29,15
1997,10,Sant Antoni,13,16
1997,10,Sant Antoni,12,17
1997,10,Sant Antoni,21,18
1997,10,Sant Antoni,18,19
1997,10,Sant Antoni,8,20
1997,10,Sant Antoni,..,21
1997,10,Sant Antoni,..,22
1997,10,Sant Antoni,15,23
1997,10,Sant Antoni,..,24
1997,10,Sant Antoni,..,25
1997,10,Sant Antoni,..,26
1997,10,Sant Antoni,9,27
1997,10,Sant Antoni,..,28
1997,10,Sant Antoni,..,29
1997,10,Sant Antoni,9,30
1997,10,Sant Antoni,19,31
1997,10,Sant Antoni,11,32
1997,10,Sant Antoni,5,33
1997,10,Sant Antoni,..,34
1997,10,Sant Antoni,..,35
1997,10,Sant Antoni,..,37
1997,10,Sant Antoni,..,43
1997,10,Sant Antoni,..,44
1997,10,Sant Antoni,6,45
1997,10,Sant Antoni,..,48
1997,10,Sant Antoni,..,49
1997,10,Sant Antoni,5,50
1997,10,Sant Antoni,..,53
1997,10,Sant Antoni,..,55
1997,10,Sant Antoni,..,56
1997,10,Sant Antoni,10,60
1997,10,Sant Antoni,5,61
1997,10,Sant Antoni,..,63
1997,10,Sant Antoni,6,64
1997,10,Sant Antoni,11,65
1997,10,Sant Antoni,..,66
1997,10,Sant Antoni,5,67
1997,10,Sant Antoni,8,68
1997,10,Sant Antoni,..,70
1997,10,Sant Antoni,..,71
1997,10,Sant Antoni,..,73
1997,11,el Poble-sec,125,1
1997,11,el Poble-sec,19,2
1997,11,el Poble-sec,5,3
1997,11,el Poble-sec,14,4
1997,11,el Poble-sec,7,5
1997,11,el Poble-sec,14,6
1997,11,el Poble-sec,17,7
1997,11,el Poble-sec,14,8
1997,11,el Poble-sec,30,9
1997,11,el Poble-sec,154,10
1997,11,el Poble-sec,626,11
1997,11,el Poble-sec,44,13
1997,11,el Poble-sec,29,14
1997,11,el Poble-sec,18,15
1997,11,el Poble-sec,9,16
1997,11,el Poble-sec,19,17
1997,11,el Poble-sec,13,18
1997,11,el Poble-sec,13,19
1997,11,el Poble-sec,10,20
1997,11,el Poble-sec,..,21
1997,11,el Poble-sec,..,23
1997,11,el Poble-sec,..,25
1997,11,el Poble-sec,7,26
1997,11,el Poble-sec,..,27
1997,11,el Poble-sec,5,28
1997,11,el Poble-sec,5,30
1997,11,el Poble-sec,19,31
1997,11,el Poble-sec,10,32
1997,11,el Poble-sec,8,33
1997,11,el Poble-sec,12,35
1997,11,el Poble-sec,..,36
1997,11,el Poble-sec,6,37
1997,11,el Poble-sec,..,38
1997,11,el Poble-sec,..,39
1997,11,el Poble-sec,..,41
1997,11,el Poble-sec,..,43
1997,11,el Poble-sec,5,45
1997,11,el Poble-sec,..,46
1997,11,el Poble-sec,..,48
1997,11,el Poble-sec,..,50
1997,11,el Poble-sec,..,51
1997,11,el Poble-sec,..,52
1997,11,el Poble-sec,..,55
1997,11,el Poble-sec,..,57
1997,11,el Poble-sec,5,60
1997,11,el Poble-sec,..,61
1997,11,el Poble-sec,..,63
1997,11,el Poble-sec,8,64
1997,11,el Poble-sec,17,65
1997,11,el Poble-sec,6,66
1997,11,el Poble-sec,..,67
1997,11,el Poble-sec,11,68
1997,11,el Poble-sec,..,70
1997,11,el Poble-sec,6,71
1997,11,el Poble-sec,5,72
1997,11,el Poble-sec,..,73
1997,12,la Marina del Prat Vermell,..,1
1997,12,la Marina del Prat Vermell,..,2
1997,12,la Marina del Prat Vermell,..,9
1997,12,la Marina del Prat Vermell,..,11
1997,12,la Marina del Prat Vermell,27,12
1997,12,la Marina del Prat Vermell,54,13
1997,12,la Marina del Prat Vermell,..,16
1997,12,la Marina del Prat Vermell,..,27
1997,12,la Marina del Prat Vermell,..,35
1997,12,la Marina del Prat Vermell,..,44
1997,12,la Marina del Prat Vermell,..,62
1997,12,la Marina del Prat Vermell,..,66
1997,12,la Marina del Prat Vermell,..,73
1997,13,la Marina de Port,7,1
1997,13,la Marina de Port,7,2
1997,13,la Marina de Port,..,3
1997,13,la Marina de Port,6,4
1997,13,la Marina de Port,8,5
1997,13,la Marina de Port,..,6
1997,13,la Marina de Port,8,7
1997,13,la Marina de Port,..,8
1997,13,la Marina de Port,11,9
1997,13,la Marina de Port,17,10
1997,13,la Marina de Port,26,11
1997,13,la Marina de Port,13,12
1997,13,la Marina de Port,788,13
1997,13,la Marina de Port,29,14
1997,13,la Marina de Port,7,15
1997,13,la Marina de Port,7,16
1997,13,la Marina de Port,11,17
1997,13,la Marina de Port,13,18
1997,13,la Marina de Port,15,19
1997,13,la Marina de Port,..,20
1997,13,la Marina de Port,5,21
1997,13,la Marina de Port,..,23
1997,13,la Marina de Port,..,27
1997,13,la Marina de Port,7,28
1997,13,la Marina de Port,..,29
1997,13,la Marina de Port,..,30
1997,13,la Marina de Port,21,31
