Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2000,2,el Barri Gòtic,7,30
2000,2,el Barri Gòtic,38,31
2000,2,el Barri Gòtic,30,32
2000,2,el Barri Gòtic,11,33
2000,2,el Barri Gòtic,..,34
2000,2,el Barri Gòtic,25,35
2000,2,el Barri Gòtic,..,36
2000,2,el Barri Gòtic,8,37
2000,2,el Barri Gòtic,..,38
2000,2,el Barri Gòtic,..,39
2000,2,el Barri Gòtic,..,41
2000,2,el Barri Gòtic,..,43
2000,2,el Barri Gòtic,10,44
2000,2,el Barri Gòtic,6,45
2000,2,el Barri Gòtic,..,46
2000,2,el Barri Gòtic,..,47
2000,2,el Barri Gòtic,..,49
2000,2,el Barri Gòtic,..,50
2000,2,el Barri Gòtic,5,51
2000,2,el Barri Gòtic,9,52
2000,2,el Barri Gòtic,..,53
2000,2,el Barri Gòtic,..,54
2000,2,el Barri Gòtic,6,55
2000,2,el Barri Gòtic,..,56
2000,2,el Barri Gòtic,..,57
2000,2,el Barri Gòtic,5,59
2000,2,el Barri Gòtic,12,60
2000,2,el Barri Gòtic,12,61
2000,2,el Barri Gòtic,..,62
2000,2,el Barri Gòtic,18,63
2000,2,el Barri Gòtic,23,64
2000,2,el Barri Gòtic,14,65
2000,2,el Barri Gòtic,10,66
2000,2,el Barri Gòtic,8,67
2000,2,el Barri Gòtic,14,68
2000,2,el Barri Gòtic,5,69
2000,2,el Barri Gòtic,30,70
2000,2,el Barri Gòtic,17,71
2000,2,el Barri Gòtic,15,72
2000,2,el Barri Gòtic,9,73
2000,3,la Barceloneta,27,1
2000,3,la Barceloneta,13,2
2000,3,la Barceloneta,378,3
2000,3,la Barceloneta,43,4
2000,3,la Barceloneta,12,5
2000,3,la Barceloneta,10,6
2000,3,la Barceloneta,10,7
2000,3,la Barceloneta,9,8
2000,3,la Barceloneta,12,9
2000,3,la Barceloneta,7,10
2000,3,la Barceloneta,38,11
2000,3,la Barceloneta,9,13
2000,3,la Barceloneta,..,14
2000,3,la Barceloneta,..,15
2000,3,la Barceloneta,5,16
2000,3,la Barceloneta,13,17
2000,3,la Barceloneta,9,18
2000,3,la Barceloneta,..,19
2000,3,la Barceloneta,..,20
2000,3,la Barceloneta,..,23
2000,3,la Barceloneta,5,25
2000,3,la Barceloneta,..,26
2000,3,la Barceloneta,..,27
2000,3,la Barceloneta,5,28
2000,3,la Barceloneta,..,29
2000,3,la Barceloneta,..,30
2000,3,la Barceloneta,11,31
2000,3,la Barceloneta,..,32
2000,3,la Barceloneta,6,33
2000,3,la Barceloneta,..,35
2000,3,la Barceloneta,..,36
2000,3,la Barceloneta,..,37
2000,3,la Barceloneta,9,38
2000,3,la Barceloneta,..,39
2000,3,la Barceloneta,..,41
2000,3,la Barceloneta,5,43
2000,3,la Barceloneta,7,44
2000,3,la Barceloneta,11,45
2000,3,la Barceloneta,..,46
2000,3,la Barceloneta,..,48
2000,3,la Barceloneta,..,51
2000,3,la Barceloneta,..,52
2000,3,la Barceloneta,..,53
2000,3,la Barceloneta,..,55
2000,3,la Barceloneta,..,58
2000,3,la Barceloneta,10,60
2000,3,la Barceloneta,8,61
2000,3,la Barceloneta,..,62
2000,3,la Barceloneta,..,63
2000,3,la Barceloneta,12,64
2000,3,la Barceloneta,11,65
2000,3,la Barceloneta,10,66
2000,3,la Barceloneta,11,67
2000,3,la Barceloneta,47,68
2000,3,la Barceloneta,17,69
2000,3,la Barceloneta,23,70
2000,3,la Barceloneta,15,71
2000,3,la Barceloneta,5,72
2000,3,la Barceloneta,5,73
2000,4,"Sant Pere, Santa Caterina i la Ribera",129,1
2000,4,"Sant Pere, Santa Caterina i la Ribera",61,2
2000,4,"Sant Pere, Santa Caterina i la Ribera",56,3
2000,4,"Sant Pere, Santa Caterina i la Ribera",510,4
2000,4,"Sant Pere, Santa Caterina i la Ribera",68,5
2000,4,"Sant Pere, Santa Caterina i la Ribera",25,6
2000,4,"Sant Pere, Santa Caterina i la Ribera",39,7
2000,4,"Sant Pere, Santa Caterina i la Ribera",22,8
2000,4,"Sant Pere, Santa Caterina i la Ribera",16,9
2000,4,"Sant Pere, Santa Caterina i la Ribera",31,10
2000,4,"Sant Pere, Santa Caterina i la Ribera",48,11
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,12
2000,4,"Sant Pere, Santa Caterina i la Ribera",14,13
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,14
2000,4,"Sant Pere, Santa Caterina i la Ribera",7,15
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,16
2000,4,"Sant Pere, Santa Caterina i la Ribera",10,17
2000,4,"Sant Pere, Santa Caterina i la Ribera",11,18
2000,4,"Sant Pere, Santa Caterina i la Ribera",12,19
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,20
2000,4,"Sant Pere, Santa Caterina i la Ribera",7,22
2000,4,"Sant Pere, Santa Caterina i la Ribera",9,23
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,24
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,25
2000,4,"Sant Pere, Santa Caterina i la Ribera",14,26
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,27
2000,4,"Sant Pere, Santa Caterina i la Ribera",8,28
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,29
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,30
2000,4,"Sant Pere, Santa Caterina i la Ribera",23,31
2000,4,"Sant Pere, Santa Caterina i la Ribera",6,32
2000,4,"Sant Pere, Santa Caterina i la Ribera",11,33
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,34
2000,4,"Sant Pere, Santa Caterina i la Ribera",7,35
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,36
2000,4,"Sant Pere, Santa Caterina i la Ribera",11,37
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,38
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,39
2000,4,"Sant Pere, Santa Caterina i la Ribera",9,43
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,44
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,45
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,46
2000,4,"Sant Pere, Santa Caterina i la Ribera",5,48
2000,4,"Sant Pere, Santa Caterina i la Ribera",7,50
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,51
2000,4,"Sant Pere, Santa Caterina i la Ribera",6,52
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,53
2000,4,"Sant Pere, Santa Caterina i la Ribera",13,55
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,59
2000,4,"Sant Pere, Santa Caterina i la Ribera",17,60
2000,4,"Sant Pere, Santa Caterina i la Ribera",12,61
2000,4,"Sant Pere, Santa Caterina i la Ribera",11,62
2000,4,"Sant Pere, Santa Caterina i la Ribera",9,63
2000,4,"Sant Pere, Santa Caterina i la Ribera",14,64
2000,4,"Sant Pere, Santa Caterina i la Ribera",17,65
2000,4,"Sant Pere, Santa Caterina i la Ribera",34,66
2000,4,"Sant Pere, Santa Caterina i la Ribera",24,67
2000,4,"Sant Pere, Santa Caterina i la Ribera",24,68
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,69
2000,4,"Sant Pere, Santa Caterina i la Ribera",11,70
2000,4,"Sant Pere, Santa Caterina i la Ribera",6,71
2000,4,"Sant Pere, Santa Caterina i la Ribera",9,72
2000,4,"Sant Pere, Santa Caterina i la Ribera",..,73
2000,5,el Fort Pienc,7,1
2000,5,el Fort Pienc,9,2
2000,5,el Fort Pienc,12,3
2000,5,el Fort Pienc,14,4
2000,5,el Fort Pienc,314,5
2000,5,el Fort Pienc,83,6
2000,5,el Fort Pienc,84,7
2000,5,el Fort Pienc,18,8
2000,5,el Fort Pienc,22,9
2000,5,el Fort Pienc,19,10
2000,5,el Fort Pienc,20,11
2000,5,el Fort Pienc,..,13
2000,5,el Fort Pienc,..,14
2000,5,el Fort Pienc,..,15
2000,5,el Fort Pienc,6,16
2000,5,el Fort Pienc,6,17
2000,5,el Fort Pienc,8,18
2000,5,el Fort Pienc,18,19
2000,5,el Fort Pienc,..,20
2000,5,el Fort Pienc,..,21
2000,5,el Fort Pienc,..,22
2000,5,el Fort Pienc,..,23
2000,5,el Fort Pienc,6,24
2000,5,el Fort Pienc,8,25
2000,5,el Fort Pienc,11,26
2000,5,el Fort Pienc,..,27
2000,5,el Fort Pienc,..,28
2000,5,el Fort Pienc,..,30
2000,5,el Fort Pienc,21,31
2000,5,el Fort Pienc,11,32
2000,5,el Fort Pienc,13,33
2000,5,el Fort Pienc,..,34
2000,5,el Fort Pienc,14,35
2000,5,el Fort Pienc,..,37
2000,5,el Fort Pienc,6,38
2000,5,el Fort Pienc,..,39
2000,5,el Fort Pienc,..,40
2000,5,el Fort Pienc,..,41
2000,5,el Fort Pienc,7,43
2000,5,el Fort Pienc,12,44
2000,5,el Fort Pienc,..,45
2000,5,el Fort Pienc,..,46
2000,5,el Fort Pienc,..,47
2000,5,el Fort Pienc,..,48
2000,5,el Fort Pienc,..,50
2000,5,el Fort Pienc,9,52
2000,5,el Fort Pienc,..,54
2000,5,el Fort Pienc,8,57
2000,5,el Fort Pienc,..,58
2000,5,el Fort Pienc,..,59
2000,5,el Fort Pienc,36,60
2000,5,el Fort Pienc,12,61
2000,5,el Fort Pienc,..,62
2000,5,el Fort Pienc,14,63
2000,5,el Fort Pienc,36,64
2000,5,el Fort Pienc,40,65
2000,5,el Fort Pienc,21,66
2000,5,el Fort Pienc,10,67
2000,5,el Fort Pienc,33,68
2000,5,el Fort Pienc,10,69
2000,5,el Fort Pienc,8,70
2000,5,el Fort Pienc,19,71
2000,5,el Fort Pienc,6,72
2000,5,el Fort Pienc,16,73
2000,6,la Sagrada Família,22,1
2000,6,la Sagrada Família,10,2
2000,6,la Sagrada Família,8,3
2000,6,la Sagrada Família,9,4
2000,6,la Sagrada Família,111,5
2000,6,la Sagrada Família,545,6
2000,6,la Sagrada Família,73,7
2000,6,la Sagrada Família,33,8
2000,6,la Sagrada Família,48,9
2000,6,la Sagrada Família,21,10
2000,6,la Sagrada Família,23,11
2000,6,la Sagrada Família,8,13
2000,6,la Sagrada Família,5,14
2000,6,la Sagrada Família,5,15
2000,6,la Sagrada Família,12,16
2000,6,la Sagrada Família,8,17
2000,6,la Sagrada Família,6,18
2000,6,la Sagrada Família,13,19
2000,6,la Sagrada Família,14,20
2000,6,la Sagrada Família,..,21
2000,6,la Sagrada Família,5,23
2000,6,la Sagrada Família,..,24
2000,6,la Sagrada Família,8,25
2000,6,la Sagrada Família,15,26
2000,6,la Sagrada Família,18,27
2000,6,la Sagrada Família,7,28
2000,6,la Sagrada Família,10,30
2000,6,la Sagrada Família,25,31
2000,6,la Sagrada Família,85,32
2000,6,la Sagrada Família,83,33
2000,6,la Sagrada Família,8,34
2000,6,la Sagrada Família,63,35
2000,6,la Sagrada Família,16,36
2000,6,la Sagrada Família,17,37
2000,6,la Sagrada Família,5,38
2000,6,la Sagrada Família,5,39
2000,6,la Sagrada Família,..,40
2000,6,la Sagrada Família,25,43
2000,6,la Sagrada Família,25,44
2000,6,la Sagrada Família,15,45
2000,6,la Sagrada Família,7,46
2000,6,la Sagrada Família,..,47
2000,6,la Sagrada Família,12,48
2000,6,la Sagrada Família,..,50
2000,6,la Sagrada Família,9,51
2000,6,la Sagrada Família,17,52
2000,6,la Sagrada Família,5,53
2000,6,la Sagrada Família,..,55
2000,6,la Sagrada Família,..,58
2000,6,la Sagrada Família,7,59
2000,6,la Sagrada Família,29,60
2000,6,la Sagrada Família,26,61
2000,6,la Sagrada Família,9,62
2000,6,la Sagrada Família,34,63
2000,6,la Sagrada Família,156,64
2000,6,la Sagrada Família,76,65
2000,6,la Sagrada Família,11,66
2000,6,la Sagrada Família,7,67
2000,6,la Sagrada Família,12,68
2000,6,la Sagrada Família,11,69
2000,6,la Sagrada Família,..,70
2000,6,la Sagrada Família,16,71
2000,6,la Sagrada Família,19,72
2000,6,la Sagrada Família,9,73
2000,7,la Dreta de l'Eixample,25,1
2000,7,la Dreta de l'Eixample,33,2
2000,7,la Dreta de l'Eixample,10,3
2000,7,la Dreta de l'Eixample,39,4
2000,7,la Dreta de l'Eixample,111,5
2000,7,la Dreta de l'Eixample,67,6
2000,7,la Dreta de l'Eixample,432,7
2000,7,la Dreta de l'Eixample,86,8
2000,7,la Dreta de l'Eixample,51,9
2000,7,la Dreta de l'Eixample,35,10
2000,7,la Dreta de l'Eixample,10,11
2000,7,la Dreta de l'Eixample,16,13
2000,7,la Dreta de l'Eixample,5,14
2000,7,la Dreta de l'Eixample,5,15
2000,7,la Dreta de l'Eixample,..,16
2000,7,la Dreta de l'Eixample,7,17
2000,7,la Dreta de l'Eixample,14,18
2000,7,la Dreta de l'Eixample,17,19
2000,7,la Dreta de l'Eixample,6,20
2000,7,la Dreta de l'Eixample,6,21
2000,7,la Dreta de l'Eixample,9,22
2000,7,la Dreta de l'Eixample,22,23
2000,7,la Dreta de l'Eixample,18,24
2000,7,la Dreta de l'Eixample,32,25
2000,7,la Dreta de l'Eixample,55,26
2000,7,la Dreta de l'Eixample,33,27
2000,7,la Dreta de l'Eixample,11,28
2000,7,la Dreta de l'Eixample,..,29
2000,7,la Dreta de l'Eixample,16,30
2000,7,la Dreta de l'Eixample,63,31
2000,7,la Dreta de l'Eixample,50,32
2000,7,la Dreta de l'Eixample,34,33
2000,7,la Dreta de l'Eixample,..,34
2000,7,la Dreta de l'Eixample,17,35
2000,7,la Dreta de l'Eixample,8,36
2000,7,la Dreta de l'Eixample,10,37
2000,7,la Dreta de l'Eixample,6,38
2000,7,la Dreta de l'Eixample,..,39
2000,7,la Dreta de l'Eixample,..,40
2000,7,la Dreta de l'Eixample,11,43
2000,7,la Dreta de l'Eixample,6,44
2000,7,la Dreta de l'Eixample,6,45
2000,7,la Dreta de l'Eixample,..,46
2000,7,la Dreta de l'Eixample,..,47
2000,7,la Dreta de l'Eixample,..,50
2000,7,la Dreta de l'Eixample,..,51
2000,7,la Dreta de l'Eixample,5,52
2000,7,la Dreta de l'Eixample,..,53
2000,7,la Dreta de l'Eixample,..,57
2000,7,la Dreta de l'Eixample,9,59
2000,7,la Dreta de l'Eixample,22,60
2000,7,la Dreta de l'Eixample,7,61
2000,7,la Dreta de l'Eixample,6,62
2000,7,la Dreta de l'Eixample,7,63
2000,7,la Dreta de l'Eixample,27,64
2000,7,la Dreta de l'Eixample,18,65
2000,7,la Dreta de l'Eixample,14,66
2000,7,la Dreta de l'Eixample,18,67
2000,7,la Dreta de l'Eixample,15,68
2000,7,la Dreta de l'Eixample,6,69
2000,7,la Dreta de l'Eixample,..,70
2000,7,la Dreta de l'Eixample,10,71
2000,7,la Dreta de l'Eixample,14,72
2000,7,la Dreta de l'Eixample,..,73
2000,8,l'Antiga Esquerra de l'Eixample,39,1
2000,8,l'Antiga Esquerra de l'Eixample,18,2
2000,8,l'Antiga Esquerra de l'Eixample,7,3
2000,8,l'Antiga Esquerra de l'Eixample,16,4
2000,8,l'Antiga Esquerra de l'Eixample,37,5
2000,8,l'Antiga Esquerra de l'Eixample,40,6
2000,8,l'Antiga Esquerra de l'Eixample,65,7
2000,8,l'Antiga Esquerra de l'Eixample,362,8
2000,8,l'Antiga Esquerra de l'Eixample,202,9
2000,8,l'Antiga Esquerra de l'Eixample,48,10
2000,8,l'Antiga Esquerra de l'Eixample,18,11
2000,8,l'Antiga Esquerra de l'Eixample,22,13
2000,8,l'Antiga Esquerra de l'Eixample,7,14
2000,8,l'Antiga Esquerra de l'Eixample,..,15
2000,8,l'Antiga Esquerra de l'Eixample,9,16
2000,8,l'Antiga Esquerra de l'Eixample,14,17
2000,8,l'Antiga Esquerra de l'Eixample,27,18
2000,8,l'Antiga Esquerra de l'Eixample,40,19
2000,8,l'Antiga Esquerra de l'Eixample,10,20
2000,8,l'Antiga Esquerra de l'Eixample,7,21
2000,8,l'Antiga Esquerra de l'Eixample,..,22
2000,8,l'Antiga Esquerra de l'Eixample,28,23
2000,8,l'Antiga Esquerra de l'Eixample,28,24
2000,8,l'Antiga Esquerra de l'Eixample,20,25
2000,8,l'Antiga Esquerra de l'Eixample,68,26
2000,8,l'Antiga Esquerra de l'Eixample,26,27
2000,8,l'Antiga Esquerra de l'Eixample,13,28
2000,8,l'Antiga Esquerra de l'Eixample,8,29
2000,8,l'Antiga Esquerra de l'Eixample,17,30
2000,8,l'Antiga Esquerra de l'Eixample,32,31
2000,8,l'Antiga Esquerra de l'Eixample,27,32
2000,8,l'Antiga Esquerra de l'Eixample,24,33
2000,8,l'Antiga Esquerra de l'Eixample,..,34
2000,8,l'Antiga Esquerra de l'Eixample,21,35
2000,8,l'Antiga Esquerra de l'Eixample,7,36
2000,8,l'Antiga Esquerra de l'Eixample,..,37
2000,8,l'Antiga Esquerra de l'Eixample,7,38
2000,8,l'Antiga Esquerra de l'Eixample,..,39
2000,8,l'Antiga Esquerra de l'Eixample,..,40
2000,8,l'Antiga Esquerra de l'Eixample,13,43
2000,8,l'Antiga Esquerra de l'Eixample,7,44
2000,8,l'Antiga Esquerra de l'Eixample,6,45
2000,8,l'Antiga Esquerra de l'Eixample,..,46
2000,8,l'Antiga Esquerra de l'Eixample,..,48
2000,8,l'Antiga Esquerra de l'Eixample,..,49
2000,8,l'Antiga Esquerra de l'Eixample,..,50
2000,8,l'Antiga Esquerra de l'Eixample,..,51
2000,8,l'Antiga Esquerra de l'Eixample,..,52
2000,8,l'Antiga Esquerra de l'Eixample,..,55
2000,8,l'Antiga Esquerra de l'Eixample,5,59
2000,8,l'Antiga Esquerra de l'Eixample,11,60
2000,8,l'Antiga Esquerra de l'Eixample,15,61
2000,8,l'Antiga Esquerra de l'Eixample,8,62
2000,8,l'Antiga Esquerra de l'Eixample,8,63
2000,8,l'Antiga Esquerra de l'Eixample,19,64
2000,8,l'Antiga Esquerra de l'Eixample,11,65
2000,8,l'Antiga Esquerra de l'Eixample,..,66
2000,8,l'Antiga Esquerra de l'Eixample,..,67
2000,8,l'Antiga Esquerra de l'Eixample,13,68
2000,8,l'Antiga Esquerra de l'Eixample,12,69
2000,8,l'Antiga Esquerra de l'Eixample,..,70
2000,8,l'Antiga Esquerra de l'Eixample,..,71
2000,8,l'Antiga Esquerra de l'Eixample,..,72
2000,8,l'Antiga Esquerra de l'Eixample,..,73
2000,9,la Nova Esquerra de l'Eixample,29,1
2000,9,la Nova Esquerra de l'Eixample,11,2
2000,9,la Nova Esquerra de l'Eixample,..,3
2000,9,la Nova Esquerra de l'Eixample,11,4
2000,9,la Nova Esquerra de l'Eixample,12,5
2000,9,la Nova Esquerra de l'Eixample,49,6
2000,9,la Nova Esquerra de l'Eixample,57,7
2000,9,la Nova Esquerra de l'Eixample,98,8
2000,9,la Nova Esquerra de l'Eixample,564,9
2000,9,la Nova Esquerra de l'Eixample,128,10
2000,9,la Nova Esquerra de l'Eixample,34,11
2000,9,la Nova Esquerra de l'Eixample,28,13
2000,9,la Nova Esquerra de l'Eixample,31,14
2000,9,la Nova Esquerra de l'Eixample,28,15
2000,9,la Nova Esquerra de l'Eixample,19,16
2000,9,la Nova Esquerra de l'Eixample,16,17
2000,9,la Nova Esquerra de l'Eixample,79,18
2000,9,la Nova Esquerra de l'Eixample,90,19
2000,9,la Nova Esquerra de l'Eixample,25,20
2000,9,la Nova Esquerra de l'Eixample,15,21
2000,9,la Nova Esquerra de l'Eixample,..,22
2000,9,la Nova Esquerra de l'Eixample,14,23
2000,9,la Nova Esquerra de l'Eixample,44,24
2000,9,la Nova Esquerra de l'Eixample,13,25
2000,9,la Nova Esquerra de l'Eixample,56,26
2000,9,la Nova Esquerra de l'Eixample,18,27
2000,9,la Nova Esquerra de l'Eixample,12,28
2000,9,la Nova Esquerra de l'Eixample,7,29
2000,9,la Nova Esquerra de l'Eixample,7,30
2000,9,la Nova Esquerra de l'Eixample,46,31
2000,9,la Nova Esquerra de l'Eixample,20,32
2000,9,la Nova Esquerra de l'Eixample,8,33
2000,9,la Nova Esquerra de l'Eixample,31,35
2000,9,la Nova Esquerra de l'Eixample,..,36
2000,9,la Nova Esquerra de l'Eixample,..,37
2000,9,la Nova Esquerra de l'Eixample,..,38
2000,9,la Nova Esquerra de l'Eixample,..,39
2000,9,la Nova Esquerra de l'Eixample,..,41
2000,9,la Nova Esquerra de l'Eixample,7,43
2000,9,la Nova Esquerra de l'Eixample,22,44
2000,9,la Nova Esquerra de l'Eixample,6,45
2000,9,la Nova Esquerra de l'Eixample,7,46
2000,9,la Nova Esquerra de l'Eixample,10,48
2000,9,la Nova Esquerra de l'Eixample,..,50
2000,9,la Nova Esquerra de l'Eixample,5,51
2000,9,la Nova Esquerra de l'Eixample,7,52
2000,9,la Nova Esquerra de l'Eixample,..,53
2000,9,la Nova Esquerra de l'Eixample,..,57
2000,9,la Nova Esquerra de l'Eixample,19,60
2000,9,la Nova Esquerra de l'Eixample,15,61
2000,9,la Nova Esquerra de l'Eixample,14,62
2000,9,la Nova Esquerra de l'Eixample,11,63
2000,9,la Nova Esquerra de l'Eixample,26,64
2000,9,la Nova Esquerra de l'Eixample,13,65
2000,9,la Nova Esquerra de l'Eixample,8,66
2000,9,la Nova Esquerra de l'Eixample,10,67
2000,9,la Nova Esquerra de l'Eixample,25,68
2000,9,la Nova Esquerra de l'Eixample,18,69
2000,9,la Nova Esquerra de l'Eixample,7,70
2000,9,la Nova Esquerra de l'Eixample,..,71
2000,9,la Nova Esquerra de l'Eixample,7,72
2000,9,la Nova Esquerra de l'Eixample,5,73
2000,10,Sant Antoni,74,1
2000,10,Sant Antoni,22,2
2000,10,Sant Antoni,9,3
2000,10,Sant Antoni,23,4
2000,10,Sant Antoni,20,5
2000,10,Sant Antoni,30,6
2000,10,Sant Antoni,19,7
2000,10,Sant Antoni,60,8
2000,10,Sant Antoni,135,9
2000,10,Sant Antoni,387,10
2000,10,Sant Antoni,110,11
2000,10,Sant Antoni,35,13
2000,10,Sant Antoni,13,14
2000,10,Sant Antoni,12,15
2000,10,Sant Antoni,29,16
2000,10,Sant Antoni,9,17
2000,10,Sant Antoni,29,18
2000,10,Sant Antoni,13,19
2000,10,Sant Antoni,11,20
2000,10,Sant Antoni,..,21
2000,10,Sant Antoni,..,22
2000,10,Sant Antoni,17,23
2000,10,Sant Antoni,10,24
2000,10,Sant Antoni,10,25
2000,10,Sant Antoni,26,26
2000,10,Sant Antoni,13,27
2000,10,Sant Antoni,6,28
2000,10,Sant Antoni,7,30
2000,10,Sant Antoni,17,31
2000,10,Sant Antoni,15,32
2000,10,Sant Antoni,..,33
2000,10,Sant Antoni,..,34
2000,10,Sant Antoni,15,35
2000,10,Sant Antoni,7,36
2000,10,Sant Antoni,8,37
2000,10,Sant Antoni,..,38
2000,10,Sant Antoni,..,39
2000,10,Sant Antoni,..,40
2000,10,Sant Antoni,6,43
2000,10,Sant Antoni,5,44
2000,10,Sant Antoni,..,45
2000,10,Sant Antoni,..,46
2000,10,Sant Antoni,..,49
2000,10,Sant Antoni,..,50
2000,10,Sant Antoni,..,51
2000,10,Sant Antoni,..,52
2000,10,Sant Antoni,..,54
2000,10,Sant Antoni,..,55
2000,10,Sant Antoni,..,57
2000,10,Sant Antoni,22,60
2000,10,Sant Antoni,..,61
2000,10,Sant Antoni,..,62
2000,10,Sant Antoni,..,63
2000,10,Sant Antoni,24,64
2000,10,Sant Antoni,11,65
2000,10,Sant Antoni,6,66
2000,10,Sant Antoni,11,67
2000,10,Sant Antoni,14,68
2000,10,Sant Antoni,8,69
2000,10,Sant Antoni,..,70
2000,10,Sant Antoni,..,71
2000,10,Sant Antoni,..,72
2000,10,Sant Antoni,..,73
2000,11,el Poble-sec,109,1
2000,11,el Poble-sec,12,2
2000,11,el Poble-sec,21,3
2000,11,el Poble-sec,15,4
2000,11,el Poble-sec,18,5
2000,11,el Poble-sec,22,6
2000,11,el Poble-sec,9,7
2000,11,el Poble-sec,24,8
2000,11,el Poble-sec,50,9
2000,11,el Poble-sec,191,10
2000,11,el Poble-sec,699,11
2000,11,el Poble-sec,33,13
2000,11,el Poble-sec,30,14
2000,11,el Poble-sec,14,15
2000,11,el Poble-sec,8,16
2000,11,el Poble-sec,19,17
2000,11,el Poble-sec,45,18
2000,11,el Poble-sec,12,19
2000,11,el Poble-sec,14,20
2000,11,el Poble-sec,..,21
2000,11,el Poble-sec,..,23
2000,11,el Poble-sec,7,24
2000,11,el Poble-sec,5,25
2000,11,el Poble-sec,7,26
2000,11,el Poble-sec,10,27
2000,11,el Poble-sec,11,28
2000,11,el Poble-sec,6,29
2000,11,el Poble-sec,5,30
