Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
1998,9,la Nova Esquerra de l'Eixample,5,45
1998,9,la Nova Esquerra de l'Eixample,5,46
1998,9,la Nova Esquerra de l'Eixample,6,48
1998,9,la Nova Esquerra de l'Eixample,..,50
1998,9,la Nova Esquerra de l'Eixample,..,51
1998,9,la Nova Esquerra de l'Eixample,..,52
1998,9,la Nova Esquerra de l'Eixample,6,53
1998,9,la Nova Esquerra de l'Eixample,..,56
1998,9,la Nova Esquerra de l'Eixample,..,59
1998,9,la Nova Esquerra de l'Eixample,14,60
1998,9,la Nova Esquerra de l'Eixample,11,61
1998,9,la Nova Esquerra de l'Eixample,..,62
1998,9,la Nova Esquerra de l'Eixample,9,63
1998,9,la Nova Esquerra de l'Eixample,26,64
1998,9,la Nova Esquerra de l'Eixample,14,65
1998,9,la Nova Esquerra de l'Eixample,..,66
1998,9,la Nova Esquerra de l'Eixample,10,67
1998,9,la Nova Esquerra de l'Eixample,8,68
1998,9,la Nova Esquerra de l'Eixample,7,70
1998,9,la Nova Esquerra de l'Eixample,9,71
1998,9,la Nova Esquerra de l'Eixample,11,72
1998,9,la Nova Esquerra de l'Eixample,..,73
1998,10,Sant Antoni,75,1
1998,10,Sant Antoni,24,2
1998,10,Sant Antoni,..,3
1998,10,Sant Antoni,26,4
1998,10,Sant Antoni,18,5
1998,10,Sant Antoni,17,6
1998,10,Sant Antoni,19,7
1998,10,Sant Antoni,61,8
1998,10,Sant Antoni,117,9
1998,10,Sant Antoni,436,10
1998,10,Sant Antoni,118,11
1998,10,Sant Antoni,40,13
1998,10,Sant Antoni,38,14
1998,10,Sant Antoni,10,15
1998,10,Sant Antoni,17,16
1998,10,Sant Antoni,9,17
1998,10,Sant Antoni,45,18
1998,10,Sant Antoni,20,19
1998,10,Sant Antoni,9,20
1998,10,Sant Antoni,5,21
1998,10,Sant Antoni,5,23
1998,10,Sant Antoni,7,24
1998,10,Sant Antoni,10,25
1998,10,Sant Antoni,10,26
1998,10,Sant Antoni,8,27
1998,10,Sant Antoni,..,28
1998,10,Sant Antoni,..,30
1998,10,Sant Antoni,24,31
1998,10,Sant Antoni,15,32
1998,10,Sant Antoni,..,33
1998,10,Sant Antoni,5,34
1998,10,Sant Antoni,..,35
1998,10,Sant Antoni,6,36
1998,10,Sant Antoni,..,37
1998,10,Sant Antoni,..,38
1998,10,Sant Antoni,..,41
1998,10,Sant Antoni,..,43
1998,10,Sant Antoni,..,44
1998,10,Sant Antoni,..,45
1998,10,Sant Antoni,..,48
1998,10,Sant Antoni,..,50
1998,10,Sant Antoni,..,51
1998,10,Sant Antoni,..,52
1998,10,Sant Antoni,..,55
1998,10,Sant Antoni,5,60
1998,10,Sant Antoni,10,61
1998,10,Sant Antoni,6,62
1998,10,Sant Antoni,..,63
1998,10,Sant Antoni,18,64
1998,10,Sant Antoni,9,65
1998,10,Sant Antoni,..,67
1998,10,Sant Antoni,5,68
1998,10,Sant Antoni,..,69
1998,10,Sant Antoni,5,70
1998,10,Sant Antoni,6,71
1998,10,Sant Antoni,8,72
1998,10,Sant Antoni,..,73
1998,11,el Poble-sec,117,1
1998,11,el Poble-sec,29,2
1998,11,el Poble-sec,23,3
1998,11,el Poble-sec,19,4
1998,11,el Poble-sec,11,5
1998,11,el Poble-sec,18,6
1998,11,el Poble-sec,11,7
1998,11,el Poble-sec,13,8
1998,11,el Poble-sec,66,9
1998,11,el Poble-sec,163,10
1998,11,el Poble-sec,767,11
1998,11,el Poble-sec,14,12
1998,11,el Poble-sec,54,13
1998,11,el Poble-sec,24,14
1998,11,el Poble-sec,29,15
1998,11,el Poble-sec,29,16
1998,11,el Poble-sec,12,17
1998,11,el Poble-sec,29,18
1998,11,el Poble-sec,28,19
1998,11,el Poble-sec,11,20
1998,11,el Poble-sec,5,21
1998,11,el Poble-sec,..,24
1998,11,el Poble-sec,..,25
1998,11,el Poble-sec,..,26
1998,11,el Poble-sec,6,27
1998,11,el Poble-sec,..,28
1998,11,el Poble-sec,5,30
1998,11,el Poble-sec,8,31
1998,11,el Poble-sec,14,32
1998,11,el Poble-sec,7,33
1998,11,el Poble-sec,..,34
1998,11,el Poble-sec,9,35
1998,11,el Poble-sec,5,37
1998,11,el Poble-sec,6,38
1998,11,el Poble-sec,..,40
1998,11,el Poble-sec,..,41
1998,11,el Poble-sec,12,43
1998,11,el Poble-sec,5,44
1998,11,el Poble-sec,..,45
1998,11,el Poble-sec,5,46
1998,11,el Poble-sec,..,47
1998,11,el Poble-sec,..,48
1998,11,el Poble-sec,..,50
1998,11,el Poble-sec,..,51
1998,11,el Poble-sec,..,52
1998,11,el Poble-sec,..,53
1998,11,el Poble-sec,..,55
1998,11,el Poble-sec,5,56
1998,11,el Poble-sec,..,59
1998,11,el Poble-sec,23,60
1998,11,el Poble-sec,..,61
1998,11,el Poble-sec,9,62
1998,11,el Poble-sec,5,63
1998,11,el Poble-sec,9,64
1998,11,el Poble-sec,15,65
1998,11,el Poble-sec,6,66
1998,11,el Poble-sec,..,67
1998,11,el Poble-sec,17,68
1998,11,el Poble-sec,..,69
1998,11,el Poble-sec,15,70
1998,11,el Poble-sec,5,72
1998,11,el Poble-sec,13,73
